t_s,ciclo,ganancia,ch,tap,banco_uv,pp_uv,real_mv_vs_vref,valido,clavado,codigos
25936.0,409,24,0,PGAgain,964794,2250,-731.0,True,False,"11,-30,0,0"
25936.7,409,24,1,BPo,973891,2717,-549.9,True,False,"11,-30,0,0"
25937.5,409,24,2,OPA_SUMo,1071815,466,1400.4,True,False,"11,-30,0,0"
25938.2,409,24,3,SUMo,1100673,114,1975.1,True,True,"11,-30,0,0"
25938.9,409,24,4,LPo,727367,114,-5459.6,False,True,"11,-30,0,0"
25944.1,409,32,0,PGAgain,968847,2078,-650.3,True,False,"11,-30,0,0"
25944.8,409,32,1,BPo,973949,2813,-548.7,True,False,"11,-30,0,0"
25945.6,409,32,2,OPA_SUMo,1065034,714,1265.3,True,False,"11,-30,0,0"
25946.3,409,32,3,SUMo,1101560,114,1992.8,True,True,"11,-30,0,0"
25947.0,409,32,4,LPo,728215,142,-5442.7,False,True,"11,-30,0,0"
25952.2,409,50,0,PGAgain,965985,2488,-707.3,True,False,"11,-30,0,0"
25952.9,409,50,1,BPo,977277,3528,-482.4,True,False,"11,-30,0,0"
25953.6,409,50,2,OPA_SUMo,1059121,705,1147.6,True,False,"11,-30,0,0"
25954.4,409,50,3,SUMo,1100845,123,1978.5,True,True,"11,-30,0,0"
25955.1,409,50,4,LPo,727481,123,-5457.3,False,True,"11,-30,0,0"
25960.3,410,1,0,PGAgain,980052,2488,-427.2,True,False,"11,-30,0,0"
25961.0,410,1,1,BPo,972671,3995,-574.1,True,False,"11,-30,0,0"
25961.7,410,1,2,OPA_SUMo,1053342,619,1032.5,True,False,"11,-30,0,0"
25962.5,410,1,3,SUMo,1052045,762,1006.6,True,False,"11,-30,0,0"
25963.2,410,1,4,LPo,731229,190,-5382.6,False,True,"11,-30,0,0"
25968.4,410,2,0,PGAgain,861062,6370,-2796.9,False,False,"11,-30,0,0"
25969.1,410,2,1,BPo,1010656,3375,182.3,True,False,"11,-30,0,0"
25969.8,410,2,2,OPA_SUMo,1061820,562,1201.3,True,False,"11,-30,0,0"
25970.6,410,2,3,SUMo,1083507,114,1633.2,True,True,"11,-30,0,0"
25971.3,410,2,4,LPo,710801,123,-5789.5,False,True,"11,-30,0,0"
25976.5,410,4,0,PGAgain,934810,4377,-1328.2,True,False,"11,-30,0,0"
25977.3,410,4,1,BPo,981883,3327,-390.7,True,False,"11,-30,0,0"
25978.0,410,4,2,OPA_SUMo,1092557,705,1813.5,True,False,"11,-30,0,0"
25978.7,410,4,3,SUMo,1093826,142,1838.7,True,True,"11,-30,0,0"
25979.4,410,4,4,LPo,720700,152,-5592.3,False,True,"11,-30,0,0"
25984.6,410,8,0,PGAgain,958661,3385,-853.2,True,False,"11,-30,0,0"
25985.3,410,8,1,BPo,970239,3461,-622.6,True,False,"11,-30,0,0"
25986.1,410,8,2,OPA_SUMo,1094407,791,1850.3,True,False,"11,-30,0,0"
25986.8,410,8,3,SUMo,1099118,142,1944.1,True,True,"11,-30,0,0"
25987.5,410,8,4,LPo,725812,190,-5490.5,False,True,"11,-30,0,0"
25992.7,410,16,0,PGAgain,969142,2908,-644.4,True,False,"11,-30,0,0"
25993.4,410,16,1,BPo,967588,3728,-675.4,True,False,"11,-30,0,0"
25994.1,410,16,2,OPA_SUMo,1084880,657,1660.6,True,False,"11,-30,0,0"
25994.9,410,16,3,SUMo,1101769,123,1996.9,True,True,"11,-30,0,0"
25995.6,410,16,4,LPo,728406,142,-5438.9,False,True,"11,-30,0,0"
26000.8,410,24,0,PGAgain,965366,2564,-719.6,True,False,"11,-30,0,0"
26001.5,410,24,1,BPo,972576,3518,-576.0,True,False,"11,-30,0,0"
26002.3,410,24,2,OPA_SUMo,1074113,676,1446.1,True,False,"11,-30,0,0"
26003.0,410,24,3,SUMo,1100692,104,1975.5,True,True,"11,-30,0,0"
26003.7,410,24,4,LPo,727386,142,-5459.2,False,True,"11,-30,0,0"
26008.9,410,32,0,PGAgain,968646,2736,-654.3,True,False,"11,-30,0,0"
26009.6,410,32,1,BPo,972909,3375,-569.4,True,False,"11,-30,0,0"
26010.3,410,32,2,OPA_SUMo,1066760,686,1299.7,True,False,"11,-30,0,0"
26011.1,410,32,3,SUMo,1101589,123,1993.3,True,True,"11,-30,0,0"
26011.8,410,32,4,LPo,728225,171,-5442.5,False,True,"11,-30,0,0"
26017.0,410,50,0,PGAgain,965785,2402,-711.3,True,False,"11,-30,0,0"
26017.7,410,50,1,BPo,976524,3509,-497.4,True,False,"11,-30,0,0"
26018.4,410,50,2,OPA_SUMo,1060571,676,1176.4,True,False,"11,-30,0,0"
26019.1,410,50,3,SUMo,1100883,123,1979.3,True,True,"11,-30,0,0"
26019.9,410,50,4,LPo,727500,133,-5456.9,False,True,"11,-30,0,0"
26025.0,411,1,0,PGAgain,979261,2116,-442.9,True,False,"11,-30,0,0"
26025.8,411,1,1,BPo,972461,3394,-578.3,True,False,"11,-30,0,0"
26026.5,411,1,2,OPA_SUMo,1054334,734,1052.2,True,False,"11,-30,0,0"
26027.2,411,1,3,SUMo,1053027,724,1026.2,True,False,"11,-30,0,0"
26027.9,411,1,4,LPo,731277,171,-5381.7,False,True,"11,-30,0,0"
26033.1,411,2,0,PGAgain,859803,5340,-2822.0,False,False,"11,-30,0,0"
26033.8,411,2,1,BPo,1010484,2651,178.9,True,False,"11,-30,0,0"
26034.6,411,2,2,OPA_SUMo,1062679,571,1218.4,True,False,"11,-30,0,0"
26035.3,411,2,3,SUMo,1083497,95,1633.0,True,True,"11,-30,0,0"
26036.0,411,2,4,LPo,710773,133,-5790.0,False,True,"11,-30,0,0"
26041.2,411,4,0,PGAgain,934266,3652,-1339.0,True,False,"11,-30,0,0"
26041.9,411,4,1,BPo,981740,2727,-393.5,True,False,"11,-30,0,0"
26042.6,411,4,2,OPA_SUMo,1092910,495,1820.5,True,False,"11,-30,0,0"
26043.3,411,4,3,SUMo,1093835,114,1838.9,True,True,"11,-30,0,0"
26047.7,411,4,4,LPo,720691,190,-5592.5,False,True,"11,-30,0,0"
26053.0,411,8,0,PGAgain,958528,2479,-855.8,True,False,"11,-30,0,0"
26053.8,411,8,1,BPo,969934,3099,-628.7,True,False,"11,-30,0,0"
26054.5,411,8,2,OPA_SUMo,1098184,838,1925.5,True,False,"11,-30,0,0"
26055.2,411,8,3,SUMo,1099118,104,1944.1,True,True,"11,-30,0,0"
26055.9,411,8,4,LPo,725831,114,-5490.1,False,True,"11,-30,0,0"
26064.8,411,16,0,PGAgain,968665,1687,-653.9,True,False,"11,-30,0,0"
26065.7,411,16,1,BPo,968961,2889,-648.0,True,False,"11,-30,0,0"
26066.4,411,16,2,OPA_SUMo,1082534,610,1613.8,True,False,"11,-30,0,0"
26067.1,411,16,3,SUMo,1101750,95,1996.5,True,True,"11,-30,0,0"
26067.8,411,16,4,LPo,728378,161,-5439.4,False,True,"11,-30,0,0"
26073.0,411,24,0,PGAgain,965413,2145,-718.7,True,False,"11,-30,0,0"
26073.7,411,24,1,BPo,973672,3032,-554.2,True,False,"11,-30,0,0"
26074.5,411,24,2,OPA_SUMo,1072396,695,1411.9,True,False,"11,-30,0,0"
26078.9,411,24,3,SUMo,1100701,66,1975.7,True,True,"11,-30,0,0"
26079.7,411,24,4,LPo,727357,123,-5459.7,False,True,"11,-30,0,0"
26084.9,411,32,0,PGAgain,968618,2259,-654.9,True,False,"11,-30,0,0"
26085.6,411,32,1,BPo,974082,3089,-546.0,True,False,"11,-30,0,0"
26086.4,411,32,2,OPA_SUMo,1064596,915,1256.6,True,False,"11,-30,0,0"
26087.1,411,32,3,SUMo,1101570,104,1993.0,True,True,"11,-30,0,0"
26087.8,411,32,4,LPo,728168,152,-5443.6,False,True,"11,-30,0,0"
26093.0,411,50,0,PGAgain,965966,2546,-707.7,True,False,"11,-30,0,0"
26093.7,411,50,1,BPo,977353,2727,-480.9,True,False,"11,-30,0,0"
26094.5,411,50,2,OPA_SUMo,1058950,714,1144.2,True,False,"11,-30,0,0"
26095.2,411,50,3,SUMo,1100864,114,1978.9,True,True,"11,-30,0,0"
26095.9,411,50,4,LPo,727500,133,-5456.9,False,True,"11,-30,0,0"
26101.1,412,1,0,PGAgain,979928,2756,-429.6,True,False,"11,-30,0,0"
26101.8,412,1,1,BPo,972756,3022,-572.5,True,False,"11,-30,0,0"
26102.5,412,1,2,OPA_SUMo,1052999,619,1025.6,True,False,"11,-30,0,0"
26103.3,412,1,3,SUMo,1051883,524,1003.4,True,False,"11,-30,0,0"
26104.0,412,1,4,LPo,731277,209,-5381.7,False,True,"11,-30,0,0"
26109.2,412,2,0,PGAgain,860004,6646,-2818.0,False,False,"11,-30,0,0"
26109.9,412,2,1,BPo,1010474,3423,178.7,True,False,"11,-30,0,0"
26110.6,412,2,2,OPA_SUMo,1061667,791,1198.3,True,False,"11,-30,0,0"
26111.4,412,2,3,SUMo,1083507,142,1633.2,True,True,"11,-30,0,0"
26112.1,412,2,4,LPo,710811,171,-5789.3,False,True,"11,-30,0,0"
26117.3,412,4,0,PGAgain,934752,4663,-1329.3,True,False,"11,-30,0,0"
26118.0,412,4,1,BPo,981569,3404,-396.9,True,False,"11,-30,0,0"
26118.8,412,4,2,OPA_SUMo,1092185,829,1806.1,True,False,"11,-30,0,0"
26119.5,412,4,3,SUMo,1093816,123,1838.5,True,True,"11,-30,0,0"
26120.2,412,4,4,LPo,720757,171,-5591.2,False,True,"11,-30,0,0"
26125.4,412,8,0,PGAgain,958728,2936,-851.8,True,False,"11,-30,0,0"
26126.1,412,8,1,BPo,970572,3928,-616.0,True,False,"11,-30,0,0"
26126.8,412,8,2,OPA_SUMo,1094102,791,1844.2,True,False,"11,-30,0,0"
26127.6,412,8,3,SUMo,1099080,123,1943.4,True,True,"11,-30,0,0"
26128.3,412,8,4,LPo,725831,190,-5490.1,False,True,"11,-30,0,0"
26133.5,412,16,0,PGAgain,969161,2297,-644.1,True,False,"11,-30,0,0"
26134.2,412,16,1,BPo,967692,3576,-673.3,True,False,"11,-30,0,0"
26135.0,412,16,2,OPA_SUMo,1084670,648,1656.4,True,False,"11,-30,0,0"
26135.7,412,16,3,SUMo,1101750,161,1996.5,True,True,"11,-30,0,0"
26136.4,412,16,4,LPo,728340,171,-5440.2,False,True,"11,-30,0,0"
26141.6,412,24,0,PGAgain,965432,2994,-718.3,True,False,"11,-30,0,0"
26142.3,412,24,1,BPo,972890,3223,-569.8,True,False,"11,-30,0,0"
26143.0,412,24,2,OPA_SUMo,1074056,485,1445.0,True,False,"11,-30,0,0"
26143.8,412,24,3,SUMo,1100692,104,1975.5,True,True,"11,-30,0,0"
26144.5,412,24,4,LPo,727357,171,-5459.7,False,True,"11,-30,0,0"
26149.6,412,32,0,PGAgain,968799,2345,-651.3,True,False,"11,-30,0,0"
26150.4,412,32,1,BPo,972795,3308,-571.7,True,False,"11,-30,0,0"
26151.1,412,32,2,OPA_SUMo,1066751,820,1299.5,True,False,"11,-30,0,0"
26151.8,412,32,3,SUMo,1101570,104,1993.0,True,True,"11,-30,0,0"
26152.6,412,32,4,LPo,728215,171,-5442.7,False,True,"11,-30,0,0"
26157.7,412,50,0,PGAgain,965165,2584,-723.6,True,False,"11,-30,0,0"
26158.5,412,50,1,BPo,976400,4529,-499.9,True,False,"11,-30,0,0"
26159.2,412,50,2,OPA_SUMo,1060485,648,1174.7,True,False,"11,-30,0,0"
26159.9,412,50,3,SUMo,1100845,95,1978.5,True,True,"11,-30,0,0"
26160.7,412,50,4,LPo,727481,171,-5457.3,False,True,"11,-30,0,0"
26165.8,413,1,0,PGAgain,979528,1754,-437.6,True,False,"11,-30,0,0"
26166.6,413,1,1,BPo,972290,2307,-581.7,True,False,"11,-30,0,0"
26167.3,413,1,2,OPA_SUMo,1054334,447,1052.2,True,False,"11,-30,0,0"
26168.0,413,1,3,SUMo,1053047,514,1026.6,True,False,"11,-30,0,0"
26172.4,413,1,4,LPo,731239,180,-5382.4,False,True,"11,-30,0,0"
26177.8,413,2,0,PGAgain,858144,3652,-2855.0,False,False,"11,-30,0,0"
26178.5,413,2,1,BPo,1011705,2565,203.2,True,False,"11,-30,0,0"
26179.2,413,2,2,OPA_SUMo,1057634,667,1117.9,True,False,"11,-30,0,0"
26180.0,413,2,3,SUMo,1083516,95,1633.4,True,True,"11,-30,0,0"
26180.7,413,2,4,LPo,710773,152,-5790.0,False,True,"11,-30,0,0"
26189.6,413,4,0,PGAgain,933475,3461,-1354.8,True,False,"11,-30,0,0"
26190.4,413,4,1,BPo,981149,2812,-405.3,True,False,"11,-30,0,0"
26191.2,413,4,2,OPA_SUMo,1093683,619,1835.9,True,False,"11,-30,0,0"
26191.9,413,4,3,SUMo,1093826,104,1838.7,True,True,"11,-30,0,0"
26192.6,413,4,4,LPo,720643,133,-5593.5,False,True,"11,-30,0,0"
26197.8,413,8,0,PGAgain,958270,2078,-861.0,True,False,"11,-30,0,0"
26198.6,413,8,1,BPo,971011,2946,-607.2,True,False,"11,-30,0,0"
26199.3,413,8,2,OPA_SUMo,1095199,619,1866.1,True,False,"11,-30,0,0"
26200.0,413,8,3,SUMo,1099071,104,1943.2,True,True,"11,-30,0,0"
26204.4,413,8,4,LPo,725774,161,-5491.3,False,True,"11,-30,0,0"
26209.7,413,16,0,PGAgain,968713,2183,-653.0,True,False,"11,-30,0,0"
26210.4,413,16,1,BPo,968274,2984,-661.7,True,False,"11,-30,0,0"
26211.2,413,16,2,OPA_SUMo,1083926,724,1641.6,True,False,"11,-30,0,0"
26211.9,413,16,3,SUMo,1101779,104,1997.1,True,True,"11,-30,0,0"
26212.6,413,16,4,LPo,728311,190,-5440.8,False,True,"11,-30,0,0"
26221.4,413,24,0,PGAgain,964555,2431,-735.8,True,False,"11,-30,0,0"
26222.3,413,24,1,BPo,973968,3490,-548.3,True,False,"11,-30,0,0"
26223.0,413,24,2,OPA_SUMo,1069850,1000,1361.2,True,False,"11,-30,0,0"
26223.8,413,24,3,SUMo,1100701,95,1975.7,True,True,"11,-30,0,0"
26224.5,413,24,4,LPo,727386,95,-5459.2,False,True,"11,-30,0,0"
26229.7,413,32,0,PGAgain,968599,2326,-655.2,True,False,"11,-30,0,0"
26230.4,413,32,1,BPo,973968,3509,-548.3,True,False,"11,-30,0,0"
26231.1,413,32,2,OPA_SUMo,1063508,619,1234.9,True,False,"11,-30,0,0"
26231.9,413,32,3,SUMo,1101608,95,1993.7,True,True,"11,-30,0,0"
26232.6,413,32,4,LPo,728196,152,-5443.0,False,True,"11,-30,0,0"
26237.8,413,50,0,PGAgain,965938,2717,-708.2,True,False,"11,-30,0,0"
26238.5,413,50,1,BPo,977487,3385,-478.2,True,False,"11,-30,0,0"
26239.3,413,50,2,OPA_SUMo,1058139,581,1128.0,True,False,"11,-30,0,0"
26240.0,413,50,3,SUMo,1100835,95,1978.3,True,True,"11,-30,0,0"
26240.7,413,50,4,LPo,727500,152,-5456.9,False,True,"11,-30,0,0"
26245.9,414,1,0,PGAgain,979852,2584,-431.1,True,False,"11,-30,0,0"
26246.7,414,1,1,BPo,973062,3604,-566.4,True,False,"11,-30,0,0"
26247.4,414,1,2,OPA_SUMo,1052503,839,1015.8,True,False,"11,-30,0,0"
26251.8,414,1,3,SUMo,1047839,753,922.9,True,False,"11,-30,0,0"
26252.7,414,1,4,LPo,731267,190,-5381.9,False,True,"11,-30,0,0"
26257.9,414,2,0,PGAgain,859632,6770,-2825.4,False,False,"11,-30,0,0"
26258.6,414,2,1,BPo,1011600,3852,201.1,True,False,"11,-30,0,0"
26259.3,414,2,2,OPA_SUMo,1058330,686,1131.8,True,False,"11,-30,0,0"
26260.1,414,2,3,SUMo,1083478,133,1632.6,True,True,"11,-30,0,0"
26260.8,414,2,4,LPo,710773,161,-5790.0,False,True,"11,-30,0,0"
26266.0,414,4,0,PGAgain,934543,3823,-1333.5,True,False,"11,-30,0,0"
26266.7,414,4,1,BPo,982408,3003,-380.2,True,False,"11,-30,0,0"
26267.5,414,4,2,OPA_SUMo,1089963,791,1761.8,True,False,"11,-30,0,0"
26268.2,414,4,3,SUMo,1093797,85,1838.2,True,True,"11,-30,0,0"
26269.0,414,4,4,LPo,720729,180,-5591.8,False,True,"11,-30,0,0"
26274.1,414,8,0,PGAgain,959071,3051,-845.0,True,False,"11,-30,0,0"
26274.9,414,8,1,BPo,971755,2841,-592.4,True,False,"11,-30,0,0"
26275.6,414,8,2,OPA_SUMo,1092243,753,1807.2,True,False,"11,-30,0,0"
26276.3,414,8,3,SUMo,1099071,123,1943.2,True,True,"11,-30,0,0"
26277.1,414,8,4,LPo,725812,180,-5490.5,False,True,"11,-30,0,0"
26282.2,414,16,0,PGAgain,969075,2279,-645.8,True,False,"11,-30,0,0"
26283.0,414,16,1,BPo,969104,2956,-645.2,True,False,"11,-30,0,0"
26283.7,414,16,2,OPA_SUMo,1083364,829,1630.4,True,False,"11,-30,0,0"
26284.4,414,16,3,SUMo,1101722,95,1996.0,True,True,"11,-30,0,0"
26285.2,414,16,4,LPo,728330,123,-5440.4,False,True,"11,-30,0,0"
26290.4,414,24,0,PGAgain,965661,2326,-713.8,True,False,"11,-30,0,0"
26291.1,414,24,1,BPo,972795,3204,-571.7,True,False,"11,-30,0,0"
26291.8,414,24,2,OPA_SUMo,1073035,590,1424.7,True,False,"11,-30,0,0"
26292.6,414,24,3,SUMo,1100673,104,1975.1,True,True,"11,-30,0,0"
26293.3,414,24,4,LPo,727395,133,-5459.0,False,True,"11,-30,0,0"
26298.5,414,32,0,PGAgain,965156,2269,-723.8,True,False,"11,-30,0,0"
26299.2,414,32,1,BPo,974807,2736,-531.6,True,False,"11,-30,0,0"
26300.0,414,32,2,OPA_SUMo,1066903,428,1302.5,True,False,"11,-30,0,0"
26300.7,414,32,3,SUMo,1100682,104,1975.3,True,True,"11,-30,0,0"
26301.5,414,32,4,LPo,727376,123,-5459.4,False,True,"11,-30,0,0"
26306.6,414,50,0,PGAgain,965585,1744,-715.3,True,False,"11,-30,0,0"
26307.4,414,50,1,BPo,976047,2288,-506.9,True,False,"11,-30,0,0"
26308.1,414,50,2,OPA_SUMo,1062068,648,1206.3,True,False,"11,-30,0,0"
26308.8,414,50,3,SUMo,1100854,104,1978.7,True,True,"11,-30,0,0"
26313.2,414,50,4,LPo,727519,171,-5456.5,False,True,"11,-30,0,0"
26318.6,415,1,0,PGAgain,979575,2240,-436.7,True,False,"11,-30,0,0"
26319.3,415,1,1,BPo,972194,2965,-583.6,True,False,"11,-30,0,0"
26320.0,415,1,2,OPA_SUMo,1053247,896,1030.6,True,False,"11,-30,0,0"
26320.8,415,1,3,SUMo,1051921,772,1004.2,True,False,"11,-30,0,0"
26321.5,415,1,4,LPo,731277,133,-5381.7,False,True,"11,-30,0,0"
26326.7,415,2,0,PGAgain,859670,4520,-2824.6,False,False,"11,-30,0,0"
26331.0,415,2,1,BPo,1004752,2402,64.8,True,False,"11,-30,0,0"
26331.9,415,2,2,OPA_SUMo,1082086,600,1604.9,True,False,"11,-30,0,0"
26332.7,415,2,3,SUMo,1083507,76,1633.2,True,True,"11,-30,0,0"
26333.4,415,2,4,LPo,710735,180,-5790.8,False,True,"11,-30,0,0"
26338.6,415,4,0,PGAgain,933150,3347,-1361.2,True,False,"11,-30,0,0"
26339.3,415,4,1,BPo,977172,3194,-484.5,True,False,"11,-30,0,0"
26340.0,415,4,2,OPA_SUMo,1095208,133,1866.3,True,True,"11,-30,0,0"
26340.8,415,4,3,SUMo,1093826,133,1838.7,True,True,"11,-30,0,0"
26341.5,415,4,4,LPo,720700,161,-5592.3,False,True,"11,-30,0,0"
26346.7,415,8,0,PGAgain,958337,2383,-859.6,True,False,"11,-30,0,0"
26347.4,415,8,1,BPo,967807,3900,-671.0,True,False,"11,-30,0,0"
26348.2,415,8,2,OPA_SUMo,1100177,495,1965.2,True,False,"11,-30,0,0"
26348.9,415,8,3,SUMo,1099080,133,1943.4,True,True,"11,-30,0,0"
26349.6,415,8,4,LPo,725774,152,-5491.3,False,True,"11,-30,0,0"
26354.8,415,16,0,PGAgain,969123,2441,-644.8,True,False,"11,-30,0,0"
26355.5,415,16,1,BPo,965852,4043,-710.0,True,False,"11,-30,0,0"
26356.3,415,16,2,OPA_SUMo,1093406,715,1830.4,True,False,"11,-30,0,0"
26357.0,415,16,3,SUMo,1101722,114,1996.0,True,True,"11,-30,0,0"
26361.4,415,16,4,LPo,728330,152,-5440.4,False,True,"11,-30,0,0"
26366.8,415,24,0,PGAgain,965470,2689,-717.6,True,False,"11,-30,0,0"
26367.5,415,24,1,BPo,973405,3080,-559.5,True,False,"11,-30,0,0"
26368.3,415,24,2,OPA_SUMo,1074838,762,1460.6,True,False,"11,-30,0,0"
26369.0,415,24,3,SUMo,1100682,104,1975.3,True,True,"11,-30,0,0"
26369.7,415,24,4,LPo,727348,133,-5459.9,False,True,"11,-30,0,0"
26374.9,415,32,0,PGAgain,969295,2736,-641.4,True,False,"11,-30,0,0"
26375.7,415,32,1,BPo,973062,3538,-566.4,True,False,"11,-30,0,0"
26376.4,415,32,2,OPA_SUMo,1067294,772,1310.3,True,False,"11,-30,0,0"
26377.1,415,32,3,SUMo,1101560,104,1992.8,True,True,"11,-30,0,0"
26377.9,415,32,4,LPo,728215,133,-5442.7,False,True,"11,-30,0,0"
26383.0,415,50,0,PGAgain,966519,2431,-696.7,True,False,"11,-30,0,0"
26383.8,415,50,1,BPo,976314,3509,-501.6,True,False,"11,-30,0,0"
26384.5,415,50,2,OPA_SUMo,1061009,638,1185.2,True,False,"11,-30,0,0"
26385.2,415,50,3,SUMo,1100835,104,1978.3,True,True,"11,-30,0,0"
26386.0,415,50,4,LPo,727490,171,-5457.1,False,True,"11,-30,0,0"
26391.1,416,1,0,PGAgain,980033,2784,-427.5,True,False,"11,-30,0,0"
26391.9,416,1,1,BPo,971583,3395,-595.8,True,False,"11,-30,0,0"
26392.6,416,1,2,OPA_SUMo,1054553,466,1056.6,True,False,"11,-30,0,0"
26393.3,416,1,3,SUMo,1053304,733,1031.7,True,False,"11,-30,0,0"
26394.1,416,1,4,LPo,731277,190,-5381.7,False,True,"11,-30,0,0"
26399.3,416,2,0,PGAgain,859775,6074,-2822.6,False,False,"11,-30,0,0"
26400.0,416,2,1,BPo,1009301,3032,155.4,True,False,"11,-30,0,0"
26400.7,416,2,2,OPA_SUMo,1063079,667,1226.4,True,False,"11,-30,0,0"
26401.5,416,2,3,SUMo,1083488,114,1632.8,True,True,"11,-30,0,0"
26402.2,416,2,4,LPo,710744,133,-5790.6,False,True,"11,-30,0,0"
26407.4,416,4,0,PGAgain,933503,4148,-1354.2,True,False,"11,-30,0,0"
26408.1,416,4,1,BPo,981607,3442,-396.2,True,False,"11,-30,0,0"
26408.9,416,4,2,OPA_SUMo,1093358,714,1829.4,True,False,"11,-30,0,0"
26409.6,416,4,3,SUMo,1093807,114,1838.4,True,True,"11,-30,0,0"
26410.3,416,4,4,LPo,720738,152,-5591.6,False,True,"11,-30,0,0"
26415.5,416,8,0,PGAgain,958089,2593,-864.6,True,False,"11,-30,0,0"
26416.2,416,8,1,BPo,970582,2879,-615.8,True,False,"11,-30,0,0"
26417.0,416,8,2,OPA_SUMo,1094998,714,1862.1,True,False,"11,-30,0,0"
26417.7,416,8,3,SUMo,1099061,114,1943.0,True,True,"11,-30,0,0"
26418.4,416,8,4,LPo,725765,161,-5491.5,False,True,"11,-30,0,0"
26423.6,416,16,0,PGAgain,968923,2603,-648.8,True,False,"11,-30,0,0"
26424.3,416,16,1,BPo,968313,2917,-660.9,True,False,"11,-30,0,0"
26425.1,416,16,2,OPA_SUMo,1085300,581,1668.9,True,False,"11,-30,0,0"
26425.8,416,16,3,SUMo,1101760,123,1996.7,True,True,"11,-30,0,0"
26426.5,416,16,4,LPo,728349,133,-5440.0,False,True,"11,-30,0,0"
26431.7,416,24,0,PGAgain,965480,1802,-717.4,True,False,"11,-30,0,0"
26432.4,416,24,1,BPo,973081,3051,-566.0,True,False,"11,-30,0,0"
26433.2,416,24,2,OPA_SUMo,1074495,619,1453.7,True,False,"11,-30,0,0"
26433.9,416,24,3,SUMo,1100663,123,1974.9,True,True,"11,-30,0,0"
26434.7,416,24,4,LPo,727386,142,-5459.2,False,True,"11,-30,0,0"
26439.8,416,32,0,PGAgain,969409,1716,-639.1,True,False,"11,-30,0,0"
26440.6,416,32,1,BPo,973405,2860,-559.5,True,False,"11,-30,0,0"
26441.3,416,32,2,OPA_SUMo,1066941,610,1303.3,True,False,"11,-30,0,0"
26442.0,416,32,3,SUMo,1101570,114,1993.0,True,True,"11,-30,0,0"
26442.8,416,32,4,LPo,728196,142,-5443.0,False,True,"11,-30,0,0"
26447.9,416,50,0,PGAgain,966453,2231,-698.0,True,False,"11,-30,0,0"
26448.7,416,50,1,BPo,976533,2670,-497.2,True,False,"11,-30,0,0"
26449.4,416,50,2,OPA_SUMo,1060742,715,1179.8,True,False,"11,-30,0,0"
26450.1,416,50,3,SUMo,1100826,85,1978.1,True,True,"11,-30,0,0"
26450.9,416,50,4,LPo,727500,171,-5456.9,False,True,"11,-30,0,0"
26456.0,417,1,0,PGAgain,966376,2002,-699.5,True,False,"11,-30,0,0"
26456.8,417,1,1,BPo,977315,3718,-481.7,True,False,"11,-30,0,0"
26457.5,417,1,2,OPA_SUMo,1057176,514,1108.8,True,False,"11,-30,0,0"
26458.2,417,1,3,SUMo,1100816,114,1977.9,True,True,"11,-30,0,0"
26459.0,417,1,4,LPo,727567,123,-5455.6,False,True,"11,-30,0,0"
26464.2,417,2,0,PGAgain,860089,6131,-2816.3,False,False,"11,-30,0,0"
26464.9,417,2,1,BPo,1007165,3165,112.8,True,False,"11,-30,0,0"
26465.6,417,2,2,OPA_SUMo,1070985,734,1383.8,True,False,"11,-30,0,0"
26466.4,417,2,3,SUMo,1083516,104,1633.4,True,True,"11,-30,0,0"
26470.8,417,2,4,LPo,710763,209,-5790.2,False,True,"11,-30,0,0"
26476.1,417,4,0,PGAgain,933532,3442,-1353.6,True,False,"11,-30,0,0"
26476.8,417,4,1,BPo,975208,3747,-523.6,True,False,"11,-30,0,0"
26477.6,417,4,2,OPA_SUMo,1095208,114,1866.3,True,True,"11,-30,0,0"
26478.3,417,4,3,SUMo,1093788,123,1838.0,True,True,"11,-30,0,0"
26479.0,417,4,4,LPo,720691,123,-5592.5,False,True,"11,-30,0,0"
26487.9,417,8,0,PGAgain,958480,2975,-856.8,True,False,"11,-30,0,0"
26488.8,417,8,1,BPo,967273,3261,-681.7,True,False,"11,-30,0,0"
26489.5,417,8,2,OPA_SUMo,1100368,314,1969.0,True,False,"11,-30,0,0"
26490.2,417,8,3,SUMo,1099090,114,1943.6,True,True,"11,-30,0,0"
26491.0,417,8,4,LPo,725765,142,-5491.5,False,True,"11,-30,0,0"
26496.2,417,16,0,PGAgain,969123,2708,-644.8,True,False,"11,-30,0,0"
26496.9,417,16,1,BPo,965547,3795,-716.0,True,False,"11,-30,0,0"
26497.6,417,16,2,OPA_SUMo,1092929,705,1820.9,True,False,"11,-30,0,0"
26498.4,417,16,3,SUMo,1101750,133,1996.5,True,True,"11,-30,0,0"
26499.1,417,16,4,LPo,728301,180,-5440.9,False,True,"11,-30,0,0"
26504.3,417,24,0,PGAgain,965108,2603,-724.8,True,False,"11,-30,0,0"
26505.0,417,24,1,BPo,970964,4701,-608.1,True,False,"11,-30,0,0"
26505.8,417,24,2,OPA_SUMo,1080198,667,1567.3,True,False,"11,-30,0,0"
26506.5,417,24,3,SUMo,1100692,123,1975.5,True,True,"11,-30,0,0"
26507.2,417,24,4,LPo,727367,247,-5459.6,False,True,"11,-30,0,0"
26512.4,417,32,0,PGAgain,968551,2746,-656.2,True,False,"11,-30,0,0"
26513.1,417,32,1,BPo,971784,3346,-591.8,True,False,"11,-30,0,0"
