t_s,pasada,idac0,idac1,idac2,fase,posicion,asentamiento_incompleto,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
1122.32,1,24,192,60,abba,A2,False,2,OPA_SUMo,979877.0,262.0,True,True,True,-430.637181100001
1122.68,1,24,192,60,abba,A2,False,3,SUMo,981945.0,285.0,True,True,True,-389.451513499999
1123.04,1,24,192,60,abba,A2,False,4,LPo,875000.0,252.0,True,False,True,-2519.3360500000003
1124.9,1,24,192,62,abba,A1,False,0,PGAgain,1002175.0,250.0,True,True,True,13.443097499999094
1125.26,1,24,192,62,abba,A1,False,1,BPo,1020752.0,264.0,True,True,True,383.41705639999907
1125.62,1,24,192,62,abba,A1,False,2,OPA_SUMo,981311.0,244.0,True,True,True,-402.0780672999993
1125.98,1,24,192,62,abba,A1,False,3,SUMo,983343.0,248.0,True,True,True,-361.6093649000008
1126.34,1,24,192,62,abba,A1,False,4,LPo,875000.0,246.0,True,False,True,-2519.3360500000003
1128.2,1,24,192,66,abba,B1,False,0,PGAgain,1002127.0,292.0,True,True,True,12.487143899999058
1128.56,1,24,192,66,abba,B1,False,1,BPo,1020866.0,297.0,True,True,True,385.6874461999997
1128.92,1,24,192,66,abba,B1,False,2,OPA_SUMo,984252.0,256.0,True,True,True,-343.505993600001
1129.28,1,24,192,66,abba,B1,False,3,SUMo,986271.0,249.0,True,True,True,-303.2961953000009
1129.64,1,24,192,66,abba,B1,False,4,LPo,875000.0,278.0,True,False,True,-2519.3360500000003
1131.5,1,24,192,66,abba,B2,False,0,PGAgain,1002144.0,245.0,True,True,True,12.82571080000011
1131.86,1,24,192,66,abba,B2,False,1,BPo,1020810.0,242.0,True,True,True,384.57216699999896
1132.22,1,24,192,66,abba,B2,False,2,OPA_SUMo,984322.0,251.0,True,True,True,-342.11189459999997
1132.58,1,24,192,66,abba,B2,False,3,SUMo,986352.0,279.0,True,True,True,-301.6830236000005
1132.94,1,24,192,66,abba,B2,False,4,LPo,875007.0,254.0,True,False,True,-2519.1966401000013
1134.8,1,24,192,62,abba,A2,False,0,PGAgain,1002156.0,269.0,True,True,True,13.064699199998987
1135.16,1,24,192,62,abba,A2,False,1,BPo,1020762.0,252.0,True,True,True,383.6162133999989
1135.52,1,24,192,62,abba,A2,False,2,OPA_SUMo,981383.0,286.0,True,True,True,-400.64413689999924
1135.88,1,24,192,62,abba,A2,False,3,SUMo,983362.0,294.0,True,True,True,-361.23096660000067
1136.24,1,24,192,62,abba,A2,False,4,LPo,875000.0,300.0,True,False,False,-2519.3360500000003
1200.92,1,24,255,0,referencia,,False,0,PGAgain,1002137.0,277.0,True,True,True,12.686300899998878
1201.28,1,24,255,0,referencia,,False,1,BPo,1026559.0,277.0,True,True,True,499.06752629999943
1201.64,1,24,255,0,referencia,,False,2,OPA_SUMo,912664.0,258.0,True,True,True,-1769.2311252000004
1202.0,1,24,255,0,referencia,,False,3,SUMo,914689.0,265.0,True,True,True,-1728.9018327000008
1202.36,1,24,255,0,referencia,,False,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003
1204.22,1,24,255,-255,malla,,False,0,PGAgain,1002157.0,265.0,True,True,True,13.08461490000078
1204.58,1,24,255,-255,malla,,False,1,BPo,1026509.0,263.0,True,True,True,498.0717413000003
1204.94,1,24,255,-255,malla,,False,2,OPA_SUMo,875000.0,269.0,True,False,True,-2519.3360500000003
1205.3,1,24,255,-255,malla,,False,3,SUMo,875000.0,277.0,True,False,True,-2519.3360500000003
1205.66,1,24,255,-255,malla,,False,4,LPo,875007.0,276.0,True,False,True,-2519.1966401000013
1207.52,1,24,255,-128,malla,,False,0,PGAgain,1002160.0,274.0,True,True,True,13.144361999999367
1207.88,1,24,255,-128,malla,,False,1,BPo,1026477.0,274.0,True,True,True,497.4344389000018
1208.24,1,24,255,-128,malla,,False,2,OPA_SUMo,875000.0,268.0,True,False,True,-2519.3360500000003
1208.6,1,24,255,-128,malla,,False,3,SUMo,875000.0,284.0,True,False,True,-2519.3360500000003
1208.96,1,24,255,-128,malla,,False,4,LPo,875007.0,270.0,True,False,True,-2519.1966401000013
1210.82,1,24,255,-64,malla,,False,0,PGAgain,1002114.0,253.0,True,True,True,12.228239800000653
1211.18,1,24,255,-64,malla,,False,1,BPo,1026444.0,246.0,True,True,True,496.7772207999992
1211.54,1,24,255,-64,malla,,False,2,OPA_SUMo,875000.0,252.0,True,False,True,-2519.3360500000003
1211.9,1,24,255,-64,malla,,False,3,SUMo,875000.0,261.0,True,False,True,-2519.3360500000003
1212.26,1,24,255,-64,malla,,False,4,LPo,875000.0,271.0,True,False,True,-2519.3360500000003
1214.12,1,24,255,0,malla,,False,0,PGAgain,1002066.0,264.0,True,True,True,11.272286200000616
1214.48,1,24,255,0,malla,,False,1,BPo,1026387.0,261.0,True,True,True,495.6420258999989
1214.84,1,24,255,0,malla,,False,2,OPA_SUMo,912625.0,272.0,True,True,True,-1770.0078375
1215.2,1,24,255,0,malla,,False,3,SUMo,914618.0,251.0,True,True,True,-1730.315847399999
1215.56,1,24,255,0,malla,,False,4,LPo,875049.0,252.0,True,False,True,-2518.3601807000005
1217.42,1,24,255,64,malla,,False,0,PGAgain,1002127.0,269.0,True,True,True,12.487143899999058
1217.78,1,24,255,64,malla,,False,1,BPo,1026469.0,260.0,True,True,True,497.27511330000107
1218.14,1,24,255,64,malla,,False,2,OPA_SUMo,960047.0,259.0,True,True,True,-825.5655120999995
1218.5,1,24,255,64,malla,,False,3,SUMo,962073.0,252.0,True,True,True,-785.2163039000004
1218.86,1,24,255,64,malla,,False,4,LPo,875017.0,301.0,True,False,False,-2518.997483099999
1220.72,1,24,255,128,malla,,False,0,PGAgain,1002073.0,273.0,True,True,True,11.411696099999585
1221.08,1,24,255,128,malla,,False,1,BPo,1026459.0,255.0,True,True,True,497.0759563000012
1221.44,1,24,255,128,malla,,False,2,OPA_SUMo,1007454.0,247.0,True,True,True,118.57807779999902
1221.8,1,24,255,128,malla,,False,3,SUMo,1009514.0,270.0,True,True,True,159.60441980000022
1222.16,1,24,255,128,malla,,False,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003
1224.02,1,24,255,255,malla,,False,0,PGAgain,1002150.0,264.0,True,True,True,12.945204999999548
1224.38,1,24,255,255,malla,,False,1,BPo,1026454.0,260.0,True,True,True,496.97637779999906
1224.74,1,24,255,255,malla,,False,2,OPA_SUMo,1101578.0,247.0,True,True,True,1993.1234245999997
1225.1,1,24,255,255,malla,,False,3,SUMo,1103637.0,244.0,True,True,True,2034.129850899999
1225.46,1,24,255,255,malla,,False,4,LPo,875000.0,286.0,True,False,True,-2519.3360500000003
1227.32,1,24,255,120,abba,A1,False,0,PGAgain,1002008.0,264.0,True,True,True,10.117175600000762
1227.68,1,24,255,120,abba,A1,False,1,BPo,1026479.0,257.0,True,True,True,497.47427030000085
1228.04,1,24,255,120,abba,A1,False,2,OPA_SUMo,1001533.0,271.0,True,True,True,0.657218100000308
1228.4,1,24,255,120,abba,A1,False,3,SUMo,1003560.0,290.0,True,True,True,41.02634199999891
1228.76,1,24,255,120,abba,A1,False,4,LPo,875001.0,301.0,True,False,False,-2519.3161343000006
1230.62,1,24,255,136,abba,B1,False,0,PGAgain,1002156.0,244.0,True,True,True,13.064699199998987
1230.98,1,24,255,136,abba,B1,False,1,BPo,1026457.0,247.0,True,True,True,497.03612490000216
1231.34,1,24,255,136,abba,B1,False,2,OPA_SUMo,1013384.0,249.0,True,True,True,236.6781788000003
1231.7,1,24,255,136,abba,B1,False,3,SUMo,1015429.0,266.0,True,True,True,277.4057852999995
1232.06,1,24,255,136,abba,B1,False,4,LPo,875000.0,266.0,True,False,True,-2519.3360500000003
1233.92,1,24,255,136,abba,B2,False,0,PGAgain,1002197.0,247.0,True,True,True,13.881242900000055
1234.28,1,24,255,136,abba,B2,False,1,BPo,1026524.0,264.0,True,True,True,498.3704767999978
1234.64,1,24,255,136,abba,B2,False,2,OPA_SUMo,1013401.0,265.0,True,True,True,237.0167456999991
1235.0,1,24,255,136,abba,B2,False,3,SUMo,1015393.0,252.0,True,True,True,276.6888201000006
1235.36,1,24,255,136,abba,B2,False,4,LPo,875046.0,251.0,True,False,True,-2518.419927799999
1237.22,1,24,255,120,abba,A2,False,0,PGAgain,1002160.0,283.0,True,True,True,13.144361999999367
1237.58,1,24,255,120,abba,A2,False,1,BPo,1026450.0,257.0,True,True,True,496.89671500000094
1237.94,1,24,255,120,abba,A2,False,2,OPA_SUMo,1001596.0,288.0,True,True,True,1.9119072000000725
1238.3,1,24,255,120,abba,A2,False,3,SUMo,1003594.0,246.0,True,True,True,41.703475800001016
1238.66,1,24,255,120,abba,A2,False,4,LPo,875011.0,246.0,True,False,True,-2519.1169773000006
1240.52,1,24,255,124,abba,A1,False,0,PGAgain,1002050.0,281.0,True,True,True,10.953634999999094
1240.88,1,24,255,124,abba,A1,False,1,BPo,1026435.0,253.0,True,True,True,496.5979794999989
1241.24,1,24,255,124,abba,A1,False,2,OPA_SUMo,1004537.0,267.0,True,True,True,60.48398090000069
1241.6,1,24,255,124,abba,A1,False,3,SUMo,1006471.0,257.0,True,True,True,99.00094470000008
1241.96,1,24,255,124,abba,A1,False,4,LPo,875000.0,266.0,True,False,True,-2519.3360500000003
1243.82,1,24,255,132,abba,B1,False,0,PGAgain,1002170.0,260.0,True,True,True,13.343518999999185
1244.18,1,24,255,132,abba,B1,False,1,BPo,1026464.0,263.0,True,True,True,497.17553479999884
1244.54,1,24,255,132,abba,B1,False,2,OPA_SUMo,1010461.0,267.0,True,True,True,178.46458770000027
1244.9,1,24,255,132,abba,B1,False,3,SUMo,1012403.0,285.0,True,True,True,217.1408771000004
1245.26,1,24,255,132,abba,B1,False,4,LPo,875049.0,260.0,True,False,True,-2518.3601807000005
1247.12,1,24,255,132,abba,B2,False,0,PGAgain,1002197.0,288.0,True,True,True,13.881242900000055
1247.48,1,24,255,132,abba,B2,False,1,BPo,1026411.0,295.0,True,True,True,496.1200027000012
1247.84,1,24,255,132,abba,B2,False,2,OPA_SUMo,1010438.0,277.0,True,True,True,178.00652659999977
1248.2,1,24,255,132,abba,B2,False,3,SUMo,1012372.0,307.0,True,True,False,216.52349039999916
1248.56,1,24,255,132,abba,B2,False,4,LPo,875040.0,281.0,True,False,True,-2518.5394220000007
1250.42,1,24,255,124,abba,A2,False,0,PGAgain,1002164.0,262.0,True,True,True,13.224024799999746
1250.78,1,24,255,124,abba,A2,False,1,BPo,1026445.0,268.0,True,True,True,496.79713649999877
1251.14,1,24,255,124,abba,A2,False,2,OPA_SUMo,1004514.0,270.0,True,True,True,60.0259198000002
1251.5,1,24,255,124,abba,A2,False,3,SUMo,1006494.0,247.0,True,True,True,99.45900580000057
1251.86,1,24,255,124,abba,A2,False,4,LPo,875000.0,260.0,True,False,True,-2519.3360500000003
1253.72,1,24,255,126,abba,A1,False,0,PGAgain,1002137.0,272.0,True,True,True,12.686300899998878
1254.08,1,24,255,126,abba,A1,False,1,BPo,1026498.0,261.0,True,True,True,497.852668600001
1254.44,1,24,255,126,abba,A1,False,2,OPA_SUMo,1005968.0,304.0,True,True,False,88.98334759999922
1254.8,1,24,255,126,abba,A1,False,3,SUMo,1007982.0,292.0,True,True,True,129.09356739999942
1255.16,1,24,255,126,abba,A1,False,4,LPo,875000.0,246.0,True,False,True,-2519.3360500000003
1257.02,1,24,255,130,abba,B1,False,0,PGAgain,1002058.0,281.0,True,True,True,11.112960599999855
1257.38,1,24,255,130,abba,B1,False,1,BPo,1026440.0,257.0,True,True,True,496.6975580000011
1257.74,1,24,255,130,abba,B1,False,2,OPA_SUMo,1008921.0,247.0,True,True,True,147.79440970000098
1258.1,1,24,255,130,abba,B1,False,3,SUMo,1010972.0,261.0,True,True,True,188.64151039999962
1258.46,1,24,255,130,abba,B1,False,4,LPo,875016.0,278.0,True,False,True,-2519.017398800001
1260.32,1,24,255,130,abba,B2,False,0,PGAgain,1002140.0,260.0,True,True,True,12.746047999999728
1260.68,1,24,255,130,abba,B2,False,1,BPo,1026463.0,268.0,True,True,True,497.15561909999934
1261.04,1,24,255,130,abba,B2,False,2,OPA_SUMo,1008944.0,250.0,True,True,True,148.2524707999992
1261.4,1,24,255,130,abba,B2,False,3,SUMo,1010896.0,255.0,True,True,True,187.1279171999992
1261.76,1,24,255,130,abba,B2,False,4,LPo,875000.0,246.0,True,False,True,-2519.3360500000003
1263.62,1,24,255,126,abba,A2,False,0,PGAgain,1002106.0,249.0,True,True,True,12.068914199999892
1263.98,1,24,255,126,abba,A2,False,1,BPo,1026472.0,246.0,True,True,True,497.3348603999996
1264.34,1,24,255,126,abba,A2,False,2,OPA_SUMo,1005923.0,267.0,True,True,True,88.08714110000004
1264.7,1,24,255,126,abba,A2,False,3,SUMo,1007989.0,289.0,True,True,True,129.23297730000067
1265.06,1,24,255,126,abba,A2,False,4,LPo,875016.0,277.0,True,False,True,-2519.017398800001
1329.74,2,24,255,0,referencia,,False,0,PGAgain,1002167.0,255.0,True,True,True,13.283771900000598
1330.1,2,24,255,0,referencia,,False,1,BPo,1026460.0,288.0,True,True,True,497.0958720000007
1330.46,2,24,255,0,referencia,,False,2,OPA_SUMo,912469.0,256.0,True,True,True,-1773.114686699999
1330.82,2,24,255,0,referencia,,False,3,SUMo,914491.0,269.0,True,True,True,-1732.8451413000005
1331.18,2,24,255,0,referencia,,False,4,LPo,875049.0,255.0,True,False,True,-2518.3601807000005
1333.04,2,24,255,-255,malla,,False,0,PGAgain,1002108.0,271.0,True,True,True,12.10874559999895
1333.4,2,24,255,-255,malla,,False,1,BPo,1026526.0,267.0,True,True,True,498.41030820000134
1333.76,2,24,255,-255,malla,,False,2,OPA_SUMo,875000.0,256.0,True,False,True,-2519.3360500000003
1334.12,2,24,255,-255,malla,,False,3,SUMo,875000.0,276.0,True,False,True,-2519.3360500000003
1334.48,2,24,255,-255,malla,,False,4,LPo,875000.0,245.0,True,False,True,-2519.3360500000003
1336.34,2,24,255,-128,malla,,False,0,PGAgain,1002153.0,247.0,True,True,True,13.004952100000398
1336.7,2,24,255,-128,malla,,False,1,BPo,1026475.0,249.0,True,True,True,497.3946074999982
1337.06,2,24,255,-128,malla,,False,2,OPA_SUMo,875000.0,253.0,True,False,True,-2519.3360500000003
1337.42,2,24,255,-128,malla,,False,3,SUMo,875000.0,262.0,True,False,True,-2519.3360500000003
1337.78,2,24,255,-128,malla,,False,4,LPo,875000.0,275.0,True,False,True,-2519.3360500000003
1339.64,2,24,255,-64,malla,,False,0,PGAgain,1002219.0,258.0,True,True,True,14.319388300001014
1340.0,2,24,255,-64,malla,,False,1,BPo,1026455.0,252.0,True,True,True,496.99629349999856
1340.36,2,24,255,-64,malla,,False,2,OPA_SUMo,875000.0,240.0,True,False,True,-2519.3360500000003
1340.72,2,24,255,-64,malla,,False,3,SUMo,875000.0,259.0,True,False,True,-2519.3360500000003
1341.08,2,24,255,-64,malla,,False,4,LPo,875066.0,252.0,True,False,True,-2518.0216137999996
1342.94,2,24,255,0,malla,,False,0,PGAgain,1002187.0,247.0,True,True,True,13.682085900000237
1343.3,2,24,255,0,malla,,False,1,BPo,1026481.0,251.0,True,True,True,497.5141016999999
1343.66,2,24,255,0,malla,,False,2,OPA_SUMo,912379.0,266.0,True,True,True,-1774.9070996999997
1344.02,2,24,255,0,malla,,False,3,SUMo,914471.0,282.0,True,True,True,-1733.2434553
1344.38,2,24,255,0,malla,,False,4,LPo,875055.0,261.0,True,False,True,-2518.240686500001
1346.24,2,24,255,64,malla,,False,0,PGAgain,1002159.0,273.0,True,True,True,13.124446299999837
1346.6,2,24,255,64,malla,,False,1,BPo,1026444.0,254.0,True,True,True,496.7772207999992
1346.96,2,24,255,64,malla,,False,2,OPA_SUMo,959818.0,271.0,True,True,True,-830.1262074000003
1347.32,2,24,255,64,malla,,False,3,SUMo,961852.0,263.0,True,True,True,-789.6176736000006
1347.68,2,24,255,64,malla,,False,4,LPo,875071.0,266.0,True,False,True,-2517.9220352999996
1349.54,2,24,255,128,malla,,False,0,PGAgain,1002200.0,280.0,True,True,True,13.940990000000907
1349.9,2,24,255,128,malla,,False,1,BPo,1026431.0,267.0,True,True,True,496.5183167000008
1350.26,2,24,255,128,malla,,False,2,OPA_SUMo,1007286.0,274.0,True,True,True,115.2322401999989
1350.62,2,24,255,128,malla,,False,3,SUMo,1009171.0,274.0,True,True,True,152.773334700001
1350.98,2,24,255,128,malla,,False,4,LPo,875000.0,258.0,True,False,True,-2519.3360500000003
1352.84,2,24,255,255,malla,,False,0,PGAgain,1002182.0,271.0,True,True,True,13.582507400000328
1353.2,2,24,255,255,malla,,False,1,BPo,1026489.0,286.0,True,True,True,497.6734273000007
1353.56,2,24,255,255,malla,,False,2,OPA_SUMo,1101375.0,262.0,True,True,True,1989.0805375000002
1353.92,2,24,255,255,malla,,False,3,SUMo,1103384.0,261.0,True,True,True,2029.0911788000003
1354.28,2,24,255,255,malla,,False,4,LPo,875076.0,262.0,True,False,True,-2517.8224567999996
1356.14,2,24,255,120,abba,A1,False,0,PGAgain,1002112.0,255.0,True,True,True,12.18840839999933
1356.5,2,24,255,120,abba,A1,False,1,BPo,1026478.0,274.0,True,True,True,497.45435460000135
1356.86,2,24,255,120,abba,A1,False,2,OPA_SUMo,1001342.0,252.0,True,True,True,-3.146680600000308
1357.22,2,24,255,120,abba,A1,False,3,SUMo,1003263.0,260.0,True,True,True,35.11137910000067
1357.58,2,24,255,120,abba,A1,False,4,LPo,875000.0,260.0,True,False,True,-2519.3360500000003
1359.44,2,24,255,136,abba,B1,False,0,PGAgain,1002117.0,277.0,True,True,True,12.28798689999924
1359.8,2,24,255,136,abba,B1,False,1,BPo,1026503.0,260.0,True,True,True,497.9522470999986
1360.16,2,24,255,136,abba,B1,False,2,OPA_SUMo,1013187.0,254.0,True,True,True,232.75478590000026
1360.52,2,24,255,136,abba,B1,False,3,SUMo,1015151.0,261.0,True,True,True,271.8692206999991
1360.88,2,24,255,136,abba,B1,False,4,LPo,875000.0,265.0,True,False,True,-2519.3360500000003
1362.74,2,24,255,136,abba,B2,False,0,PGAgain,1002192.0,257.0,True,True,True,13.781664400000146
1363.1,2,24,255,136,abba,B2,False,1,BPo,1026432.0,283.0,True,True,True,496.53823240000037
1363.46,2,24,255,136,abba,B2,False,2,OPA_SUMo,1013173.0,278.0,True,True,True,232.47596610000005
1363.82,2,24,255,136,abba,B2,False,3,SUMo,1015193.0,284.0,True,True,True,272.7056800999997
1364.18,2,24,255,136,abba,B2,False,4,LPo,875026.0,250.0,True,False,True,-2518.818241800001
1366.04,2,24,255,120,abba,A2,False,0,PGAgain,1002113.0,270.0,True,True,True,12.208324100001123
1366.4,2,24,255,120,abba,A2,False,1,BPo,1026497.0,274.0,True,True,True,497.8327529000014
1366.76,2,24,255,120,abba,A2,False,2,OPA_SUMo,1001374.0,255.0,True,True,True,-2.5093781999995293
1367.12,2,24,255,120,abba,A2,False,3,SUMo,1003325.0,262.0,True,True,True,36.346152500000905
1367.48,2,24,255,120,abba,A2,False,4,LPo,875000.0,249.0,True,False,True,-2519.3360500000003
1369.34,2,24,255,124,abba,A1,False,0,PGAgain,1002174.0,283.0,True,True,True,13.423181799999567
1369.7,2,24,255,124,abba,A1,False,1,BPo,1026474.0,275.0,True,True,True,497.3746917999987
1370.06,2,24,255,124,abba,A1,False,2,OPA_SUMo,1004308.0,258.0,True,True,True,55.92328559999986
1370.42,2,24,255,124,abba,A1,False,3,SUMo,1006246.0,240.0,True,True,True,94.51991219999962
1370.78,2,24,255,124,abba,A1,False,4,LPo,875031.0,324.0,True,False,False,-2518.718663300001
1372.64,2,24,255,132,abba,B1,False,0,PGAgain,1002164.0,264.0,True,True,True,13.224024799999746
1373.0,2,24,255,132,abba,B1,False,1,BPo,1026488.0,241.0,True,True,True,497.65351160000114
1373.36,2,24,255,132,abba,B1,False,2,OPA_SUMo,1010233.0,245.0,True,True,True,173.92380809999895
1373.72,2,24,255,132,abba,B1,False,3,SUMo,1012230.0,249.0,True,True,True,213.69546100000036
1374.08,2,24,255,132,abba,B1,False,4,LPo,875000.0,254.0,True,False,True,-2519.3360500000003
1375.94,2,24,255,132,abba,B2,False,0,PGAgain,1002142.0,258.0,True,True,True,12.78587940000105
1376.3,2,24,255,132,abba,B2,False,1,BPo,1026522.0,257.0,True,True,True,498.33064539999873
1376.66,2,24,255,132,abba,B2,False,2,OPA_SUMo,1010180.0,249.0,True,True,True,172.868275999999
1377.02,2,24,255,132,abba,B2,False,3,SUMo,1012183.0,308.0,True,True,False,212.75942309999988
1377.38,2,24,255,132,abba,B2,False,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
1379.24,2,24,255,124,abba,A2,False,0,PGAgain,1002184.0,246.0,True,True,True,13.622338799999385
1379.6,2,24,255,124,abba,A2,False,1,BPo,1026475.0,258.0,True,True,True,497.3946074999982
1379.96,2,24,255,124,abba,A2,False,2,OPA_SUMo,1004299.0,246.0,True,True,True,55.744044299999565
1380.32,2,24,255,124,abba,A2,False,3,SUMo,1006212.0,247.0,True,True,True,93.84277839999979
1380.68,2,24,255,124,abba,A2,False,4,LPo,875000.0,277.0,True,False,True,-2519.3360500000003
1382.54,2,24,255,126,abba,A1,False,0,PGAgain,1002165.0,267.0,True,True,True,13.243940499999276
1382.9,2,24,255,126,abba,A1,False,1,BPo,1026508.0,296.0,True,True,True,498.05182560000077
1383.26,2,24,255,126,abba,A1,False,2,OPA_SUMo,1005670.0,266.0,True,True,True,83.04846899999919
1383.62,2,24,255,126,abba,A1,False,3,SUMo,1007699.0,268.0,True,True,True,123.45742429999912
1383.98,2,24,255,126,abba,A1,False,4,LPo,875000.0,274.0,True,False,True,-2519.3360500000003
1385.84,2,24,255,130,abba,B1,False,0,PGAgain,1002136.0,253.0,True,True,True,12.666385199999349
1386.2,2,24,255,130,abba,B1,False,1,BPo,1026476.0,249.0,True,True,True,497.4145232000023
1386.56,2,24,255,130,abba,B1,False,2,OPA_SUMo,1008628.0,278.0,True,True,True,141.95910960000086
1386.92,2,24,255,130,abba,B1,False,3,SUMo,1010681.0,243.0,True,True,True,182.8460417000008
1387.28,2,24,255,130,abba,B1,False,4,LPo,875019.0,243.0,True,False,True,-2518.9576517
1389.14,2,24,255,130,abba,B2,False,0,PGAgain,1002201.0,281.0,True,True,True,13.960905700000435
1389.5,2,24,255,130,abba,B2,False,1,BPo,1026541.0,288.0,True,True,True,498.70904369999886
1389.86,2,24,255,130,abba,B2,False,2,OPA_SUMo,1008629.0,261.0,True,True,True,141.9790253000004
1390.22,2,24,255,130,abba,B2,False,3,SUMo,1010721.0,278.0,True,True,True,183.64266970000008
1390.58,2,24,255,130,abba,B2,False,4,LPo,875000.0,281.0,True,False,True,-2519.3360500000003
1392.44,2,24,255,126,abba,A2,False,0,PGAgain,1002251.0,259.0,True,True,True,14.95669069999953
1392.8,2,24,255,126,abba,A2,False,1,BPo,1026501.0,257.0,True,True,True,497.91241569999954
1393.16,2,24,255,126,abba,A2,False,2,OPA_SUMo,1005685.0,249.0,True,True,True,83.34720449999892
1393.52,2,24,255,126,abba,A2,False,3,SUMo,1007687.0,277.0,True,True,True,123.21843590000024
1393.88,2,24,255,126,abba,A2,False,4,LPo,875004.0,281.0,True,False,True,-2519.2563871999996
1458.56,2,24,192,0,referencia,,False,0,PGAgain,1002194.0,278.0,True,True,True,13.821495799999203
1458.92,2,24,192,0,referencia,,False,1,BPo,1020838.0,275.0,True,True,True,385.1298065999993
1459.28,2,24,192,0,referencia,,False,2,OPA_SUMo,934876.0,275.0,True,True,True,-1326.8635968000006
1459.64,2,24,192,0,referencia,,False,3,SUMo,936788.0,262.0,True,True,True,-1288.7847783999998
1460.0,2,24,192,0,referencia,,False,4,LPo,875000.0,273.0,True,False,True,-2519.3360500000003
1461.86,2,24,192,-255,malla,,False,0,PGAgain,1002246.0,270.0,True,True,True,14.857112199999621
1462.22,2,24,192,-255,malla,,False,1,BPo,1020797.0,284.0,True,True,True,384.31326290000055
1462.58,2,24,192,-255,malla,,False,2,OPA_SUMo,875000.0,275.0,True,False,True,-2519.3360500000003
1462.94,2,24,192,-255,malla,,False,3,SUMo,875000.0,284.0,True,False,True,-2519.3360500000003
1463.3,2,24,192,-255,malla,,False,4,LPo,875000.0,258.0,True,False,True,-2519.3360500000003
1465.16,2,24,192,-128,malla,,False,0,PGAgain,1002185.0,247.0,True,True,True,13.642254499998915
1465.52,2,24,192,-128,malla,,False,1,BPo,1020799.0,275.0,True,True,True,384.3530942999996
1465.88,2,24,192,-128,malla,,False,2,OPA_SUMo,875000.0,255.0,True,False,True,-2519.3360500000003
1466.24,2,24,192,-128,malla,,False,3,SUMo,875000.0,264.0,True,False,True,-2519.3360500000003
1466.6,2,24,192,-128,malla,,False,4,LPo,875000.0,258.0,True,False,True,-2519.3360500000003
1468.46,2,24,192,-64,malla,,False,0,PGAgain,1002212.0,241.0,True,True,True,14.179978399999783
1468.82,2,24,192,-64,malla,,False,1,BPo,1020786.0,262.0,True,True,True,384.09419019999893
1469.18,2,24,192,-64,malla,,False,2,OPA_SUMo,887354.0,279.0,True,True,True,-2273.2974921999994
1469.54,2,24,192,-64,malla,,False,3,SUMo,889357.0,265.0,True,True,True,-2233.4063451000006
1469.9,2,24,192,-64,malla,,False,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
1471.76,2,24,192,0,malla,,False,0,PGAgain,1002251.0,250.0,True,True,True,14.95669069999953
1472.12,2,24,192,0,malla,,False,1,BPo,1020814.0,267.0,True,True,True,384.6518297999993
1472.48,2,24,192,0,malla,,False,2,OPA_SUMo,934819.0,251.0,True,True,True,-1327.9987917000008
1472.84,2,24,192,0,malla,,False,3,SUMo,936822.0,256.0,True,True,True,-1288.1076446
1473.2,2,24,192,0,malla,,False,4,LPo,875000.0,249.0,True,False,True,-2519.3360500000003
1475.06,2,24,192,64,malla,,False,0,PGAgain,1002254.0,276.0,True,True,True,15.01643780000038
1475.42,2,24,192,64,malla,,False,1,BPo,1020801.0,259.0,True,True,True,384.3929257000009
1475.78,2,24,192,64,malla,,False,2,OPA_SUMo,982232.0,258.0,True,True,True,-383.7357076000006
1476.14,2,24,192,64,malla,,False,3,SUMo,984254.0,271.0,True,True,True,-343.46616219999964
1476.5,2,24,192,64,malla,,False,4,LPo,875000.0,275.0,True,False,True,-2519.3360500000003
1478.36,2,24,192,128,malla,,False,0,PGAgain,1002247.0,243.0,True,True,True,14.877027899999149
1478.72,2,24,192,128,malla,,False,1,BPo,1020822.0,249.0,True,True,True,384.8111554000001
1479.08,2,24,192,128,malla,,False,2,OPA_SUMo,1029618.0,245.0,True,True,True,559.9896525999987
1479.44,2,24,192,128,malla,,False,3,SUMo,1031616.0,243.0,True,True,True,599.7812211999998
1479.8,2,24,192,128,malla,,False,4,LPo,875000.0,266.0,True,False,True,-2519.3360500000003
1481.66,2,24,192,255,malla,,False,0,PGAgain,1002232.0,253.0,True,True,True,14.578292399999421
1482.02,2,24,192,255,malla,,False,1,BPo,1020809.0,261.0,True,True,True,384.5522512999994
1482.38,2,24,192,255,malla,,False,2,OPA_SUMo,1123769.0,296.0,True,False,True,2435.0727233000002
1482.74,2,24,192,255,malla,,False,3,SUMo,1125757.0,246.0,True,False,True,2474.6651349000012
1483.1,2,24,192,255,malla,,False,4,LPo,875024.0,273.0,True,False,True,-2518.8580732
1484.96,2,24,192,56,abba,A1,False,0,PGAgain,1002207.0,286.0,True,True,True,14.080399899999874
1485.32,2,24,192,56,abba,A1,False,1,BPo,1020796.0,268.0,True,True,True,384.293347200001
1485.68,2,24,192,56,abba,A1,False,2,OPA_SUMo,976280.0,244.0,True,True,True,-502.2739540000006
