t_s,pasada,idac0,idac1,idac2,fase,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
1184.22,1,12,192,60,fino,3,SUMo,987625.0,269.0,True,True,True,-276.33033750000004
1184.58,1,12,192,60,fino,4,LPo,875000.0,251.0,True,False,True,-2519.3360500000003
1186.44,1,12,192,62,fino,0,PGAgain,1001426.0,248.0,True,True,True,-1.4737617999991126
1186.8,1,12,192,62,fino,1,BPo,1020813.0,273.0,True,True,True,384.6319140999998
1187.16,1,12,192,62,fino,2,OPA_SUMo,987045.0,284.0,True,True,True,-287.88144350000084
1187.52,1,12,192,62,fino,3,SUMo,989029.0,257.0,True,True,True,-248.36869470000008
1187.88,1,12,192,62,fino,4,LPo,875000.0,243.0,True,False,True,-2519.3360500000003
1189.74,1,12,192,64,fino,0,PGAgain,1001423.0,248.0,True,True,True,-1.5335088999999638
1190.1,1,12,192,64,fino,1,BPo,1020839.0,286.0,True,True,True,385.14972230000114
1190.46,1,12,192,64,fino,2,OPA_SUMo,988584.0,272.0,True,True,True,-257.23118120000106
1190.82,1,12,192,64,fino,3,SUMo,990531.0,256.0,True,True,True,-218.45531330000102
1191.18,1,12,192,64,fino,4,LPo,875002.0,247.0,True,False,True,-2519.296218600001
1193.04,1,12,192,66,fino,0,PGAgain,1001429.0,265.0,True,True,True,-1.4140147000005254
1193.4,1,12,192,66,fino,1,BPo,1020787.0,265.0,True,True,True,384.1141059000007
1193.76,1,12,192,66,fino,2,OPA_SUMo,990000.0,272.0,True,True,True,-229.03055
1194.12,1,12,192,66,fino,3,SUMo,992008.0,259.0,True,True,True,-189.03982439999925
1194.48,1,12,192,66,fino,4,LPo,875000.0,266.0,True,False,True,-2519.3360500000003
1196.34,1,12,192,68,fino,0,PGAgain,1001389.0,262.0,True,True,True,-2.210642699999801
1196.7,1,12,192,68,fino,1,BPo,1020810.0,270.0,True,True,True,384.57216699999896
1197.06,1,12,192,68,fino,2,OPA_SUMo,991524.0,251.0,True,True,True,-198.6790232
1197.42,1,12,192,68,fino,3,SUMo,993508.0,250.0,True,True,True,-159.16627439999925
1197.78,1,12,192,68,fino,4,LPo,875000.0,299.0,True,False,True,-2519.3360500000003
1199.64,1,12,192,72,fino,0,PGAgain,1001382.0,248.0,True,True,True,-2.3500526000010327
1200.0,1,12,192,72,fino,1,BPo,1020778.0,242.0,True,True,True,383.9348646000004
1200.36,1,12,192,72,fino,2,OPA_SUMo,994461.0,260.0,True,True,True,-140.18661229999975
1200.72,1,12,192,72,fino,3,SUMo,996479.0,255.0,True,True,True,-99.99672969999918
1201.08,1,12,192,72,fino,4,LPo,875000.0,261.0,True,False,True,-2519.3360500000003
1291.44,1,12,255,0,referencia,0,PGAgain,1001459.0,272.0,True,True,True,-0.8165437000010687
1291.8,1,12,255,0,referencia,1,BPo,1026532.0,285.0,True,True,True,498.5298023999985
1292.16,1,12,255,0,referencia,2,OPA_SUMo,918342.0,252.0,True,True,True,-1656.1497806000004
1292.52,1,12,255,0,referencia,3,SUMo,920231.0,272.0,True,True,True,-1618.5290233000003
1292.88,1,12,255,0,referencia,4,LPo,875000.0,271.0,True,False,True,-2519.3360500000003
1294.74,1,12,255,-255,malla,0,PGAgain,1001382.0,293.0,True,True,True,-2.3500526000010327
1295.1,1,12,255,-255,malla,1,BPo,1026409.0,259.0,True,True,True,496.0801713000021
1295.46,1,12,255,-255,malla,2,OPA_SUMo,875000.0,264.0,True,False,True,-2519.3360500000003
1295.82,1,12,255,-255,malla,3,SUMo,875000.0,272.0,True,False,True,-2519.3360500000003
1296.18,1,12,255,-255,malla,4,LPo,875000.0,288.0,True,False,True,-2519.3360500000003
1298.04,1,12,255,-128,malla,0,PGAgain,1001399.0,247.0,True,True,True,-2.011485699999982
1298.4,1,12,255,-128,malla,1,BPo,1026430.0,280.0,True,True,True,496.4984010000013
1298.76,1,12,255,-128,malla,2,OPA_SUMo,875000.0,267.0,True,False,True,-2519.3360500000003
1299.12,1,12,255,-128,malla,3,SUMo,875000.0,266.0,True,False,True,-2519.3360500000003
1299.48,1,12,255,-128,malla,4,LPo,875000.0,265.0,True,False,True,-2519.3360500000003
1301.34,1,12,255,-64,malla,0,PGAgain,1001364.0,247.0,True,True,True,-2.708535199999348
1301.7,1,12,255,-64,malla,1,BPo,1026433.0,272.0,True,True,True,496.55814809999987
1302.06,1,12,255,-64,malla,2,OPA_SUMo,875000.0,277.0,True,False,True,-2519.3360500000003
1302.42,1,12,255,-64,malla,3,SUMo,875000.0,279.0,True,False,True,-2519.3360500000003
1302.78,1,12,255,-64,malla,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003
1304.64,1,12,255,0,malla,0,PGAgain,1001409.0,250.0,True,True,True,-1.812328700000163
1305.0,1,12,255,0,malla,1,BPo,1026432.0,269.0,True,True,True,496.53823240000037
1305.36,1,12,255,0,malla,2,OPA_SUMo,918273.0,243.0,True,True,True,-1657.5239638999997
1305.72,1,12,255,0,malla,3,SUMo,920254.0,259.0,True,True,True,-1618.0709621999997
1306.08,1,12,255,0,malla,4,LPo,875000.0,279.0,True,False,True,-2519.3360500000003
1307.94,1,12,255,64,malla,0,PGAgain,1001429.0,275.0,True,True,True,-1.4140147000005254
1308.3,1,12,255,64,malla,1,BPo,1026522.0,286.0,True,True,True,498.33064539999873
1308.66,1,12,255,64,malla,2,OPA_SUMo,965595.0,256.0,True,True,True,-715.0732084999995
1309.02,1,12,255,64,malla,3,SUMo,967707.0,259.0,True,True,True,-673.0112501000002
1309.38,1,12,255,64,malla,4,LPo,875009.0,303.0,True,False,False,-2519.1568087
1311.24,1,12,255,128,malla,0,PGAgain,1001420.0,250.0,True,True,True,-1.5932560000008151
1311.6,1,12,255,128,malla,1,BPo,1026532.0,273.0,True,True,True,498.5298023999985
1311.96,1,12,255,128,malla,2,OPA_SUMo,1013103.0,252.0,True,True,True,231.08186709999904
1312.32,1,12,255,128,malla,3,SUMo,1015070.0,258.0,True,True,True,270.256049000001
1312.68,1,12,255,128,malla,4,LPo,875050.0,267.0,True,False,True,-2518.340265000001
1314.54,1,12,255,255,malla,0,PGAgain,1001418.0,253.0,True,True,True,-1.6330873999998734
1314.9,1,12,255,255,malla,1,BPo,1026453.0,260.0,True,True,True,496.9564620999995
1315.26,1,12,255,255,malla,2,OPA_SUMo,1107252.0,253.0,True,True,True,2106.1251063999994
1315.62,1,12,255,255,malla,3,SUMo,1109185.0,260.0,True,True,True,2144.622154499999
1315.98,1,12,255,255,malla,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003
1317.84,1,12,255,120,fino,0,PGAgain,1001435.0,266.0,True,True,True,-1.2945205000010869
1318.2,1,12,255,120,fino,1,BPo,1026488.0,266.0,True,True,True,497.65351160000114
1318.56,1,12,255,120,fino,2,OPA_SUMo,1007185.0,259.0,True,True,True,113.22075449999892
1318.92,1,12,255,120,fino,3,SUMo,1009230.0,265.0,True,True,True,153.94836100000038
1319.28,1,12,255,120,fino,4,LPo,875007.0,270.0,True,False,True,-2519.1966401000013
1321.14,1,12,255,124,fino,0,PGAgain,1001443.0,273.0,True,True,True,-1.135194900000326
1321.5,1,12,255,124,fino,1,BPo,1026481.0,249.0,True,True,True,497.5141016999999
1321.86,1,12,255,124,fino,2,OPA_SUMo,1010108.0,263.0,True,True,True,171.43434559999895
1322.22,1,12,255,124,fino,3,SUMo,1012123.0,249.0,True,True,True,211.56448110000096
1322.58,1,12,255,124,fino,4,LPo,875053.0,254.0,True,False,True,-2518.2805179
1324.44,1,12,255,126,fino,0,PGAgain,1001412.0,254.0,True,True,True,-1.7525815999993117
1324.8,1,12,255,126,fino,1,BPo,1026525.0,258.0,True,True,True,498.39039250000184
1325.16,1,12,255,126,fino,2,OPA_SUMo,1011579.0,282.0,True,True,True,200.73034029999903
1325.52,1,12,255,126,fino,3,SUMo,1013559.0,266.0,True,True,True,240.1634262999994
1325.88,1,12,255,126,fino,4,LPo,875008.0,247.0,True,False,True,-2519.1767243999993
1327.74,1,12,255,128,fino,0,PGAgain,1001498.0,261.0,True,True,True,-0.03983139999905812
1328.1,1,12,255,128,fino,1,BPo,1026524.0,270.0,True,True,True,498.3704767999978
1328.46,1,12,255,128,fino,2,OPA_SUMo,1013078.0,272.0,True,True,True,230.5839745999995
1328.82,1,12,255,128,fino,3,SUMo,1015056.0,254.0,True,True,True,269.9772292000008
1329.18,1,12,255,128,fino,4,LPo,875000.0,256.0,True,False,True,-2519.3360500000003
1331.04,1,12,255,130,fino,0,PGAgain,1001428.0,251.0,True,True,True,-1.4339304000000543
1331.4,1,12,255,130,fino,1,BPo,1026439.0,263.0,True,True,True,496.6776423000016
1331.76,1,12,255,130,fino,2,OPA_SUMo,1014508.0,248.0,True,True,True,259.06342560000076
1332.12,1,12,255,130,fino,3,SUMo,1016558.0,243.0,True,True,True,299.8906105999999
1332.48,1,12,255,130,fino,4,LPo,875049.0,273.0,True,False,True,-2518.3601807000005
1334.34,1,12,255,132,fino,0,PGAgain,1001428.0,265.0,True,True,True,-1.4339304000000543
1334.7,1,12,255,132,fino,1,BPo,1026542.0,263.0,True,True,True,498.72895939999836
1335.06,1,12,255,132,fino,2,OPA_SUMo,1016046.0,271.0,True,True,True,289.693772200001
1335.42,1,12,255,132,fino,3,SUMo,1017962.0,250.0,True,True,True,327.8522533999998
1335.78,1,12,255,132,fino,4,LPo,875018.0,260.0,True,False,True,-2518.9775673999998
1337.64,1,12,255,136,fino,0,PGAgain,1001401.0,245.0,True,True,True,-1.971654300000924
1338.0,1,12,255,136,fino,1,BPo,1026399.0,255.0,True,True,True,495.8810142999978
1338.36,1,12,255,136,fino,2,OPA_SUMo,1018885.0,244.0,True,True,True,346.2344444999998
1338.72,1,12,255,136,fino,3,SUMo,1021007.0,266.0,True,True,True,388.49555989999897
1339.08,1,12,255,136,fino,4,LPo,875000.0,269.0,True,False,True,-2519.3360500000003
1429.44,2,12,255,0,referencia,0,PGAgain,1001517.0,281.0,True,True,True,0.3385669000010506
1429.8,2,12,255,0,referencia,1,BPo,1026488.0,241.0,True,True,True,497.65351160000114
1430.16,2,12,255,0,referencia,2,OPA_SUMo,917944.0,262.0,True,True,True,-1664.0762292000009
1430.52,2,12,255,0,referencia,3,SUMo,919911.0,255.0,True,True,True,-1624.9020473000012
1430.88,2,12,255,0,referencia,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003
1432.74,2,12,255,-255,malla,0,PGAgain,1001465.0,262.0,True,True,True,-0.697049499999366
1433.1,2,12,255,-255,malla,1,BPo,1026504.0,252.0,True,True,True,497.97216279999816
1433.46,2,12,255,-255,malla,2,OPA_SUMo,875000.0,247.0,True,False,True,-2519.3360500000003
1433.82,2,12,255,-255,malla,3,SUMo,875000.0,275.0,True,False,True,-2519.3360500000003
1434.18,2,12,255,-255,malla,4,LPo,875038.0,271.0,True,False,True,-2518.5792533999997
1436.04,2,12,255,-128,malla,0,PGAgain,1001497.0,272.0,True,True,True,-0.05974710000085132
1436.4,2,12,255,-128,malla,1,BPo,1026510.0,261.0,True,True,True,498.0916569999998
1436.76,2,12,255,-128,malla,2,OPA_SUMo,875000.0,261.0,True,False,True,-2519.3360500000003
1437.12,2,12,255,-128,malla,3,SUMo,875000.0,262.0,True,False,True,-2519.3360500000003
1437.48,2,12,255,-128,malla,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003
1439.34,2,12,255,-64,malla,0,PGAgain,1001480.0,276.0,True,True,True,-0.39831399999963774
1439.7,2,12,255,-64,malla,1,BPo,1026499.0,252.0,True,True,True,497.8725843000005
1440.06,2,12,255,-64,malla,2,OPA_SUMo,875000.0,266.0,True,False,True,-2519.3360500000003
1440.42,2,12,255,-64,malla,3,SUMo,875000.0,270.0,True,False,True,-2519.3360500000003
1440.78,2,12,255,-64,malla,4,LPo,875000.0,252.0,True,False,True,-2519.3360500000003
1442.64,2,12,255,0,malla,0,PGAgain,1001418.0,250.0,True,True,True,-1.6330873999998734
1443.0,2,12,255,0,malla,1,BPo,1026488.0,257.0,True,True,True,497.65351160000114
1443.36,2,12,255,0,malla,2,OPA_SUMo,917878.0,257.0,True,True,True,-1665.3906653999993
1443.72,2,12,255,0,malla,3,SUMo,919956.0,265.0,True,True,True,-1624.0058407999998
1444.08,2,12,255,0,malla,4,LPo,875000.0,281.0,True,False,True,-2519.3360500000003
1445.94,2,12,255,64,malla,0,PGAgain,1001453.0,276.0,True,True,True,-0.9360379000005072
1446.3,2,12,255,64,malla,1,BPo,1026482.0,282.0,True,True,True,497.53401739999947
1446.66,2,12,255,64,malla,2,OPA_SUMo,965349.0,267.0,True,True,True,-719.9724706999991
1447.02,2,12,255,64,malla,3,SUMo,967272.0,286.0,True,True,True,-681.6745795999991
1447.38,2,12,255,64,malla,4,LPo,875000.0,271.0,True,False,True,-2519.3360500000003
1449.24,2,12,255,128,malla,0,PGAgain,1001440.0,270.0,True,True,True,-1.1949419999989133
1449.6,2,12,255,128,malla,1,BPo,1026547.0,255.0,True,True,True,498.8285379000005
1449.96,2,12,255,128,malla,2,OPA_SUMo,1012718.0,257.0,True,True,True,223.41432259999922
1450.32,2,12,255,128,malla,3,SUMo,1014770.0,300.0,True,True,False,264.28133899999966
1450.68,2,12,255,128,malla,4,LPo,875015.0,257.0,True,False,True,-2519.0373145000003
1452.54,2,12,255,255,malla,0,PGAgain,1001481.0,252.0,True,True,True,-0.3783983000001087
1452.9,2,12,255,255,malla,1,BPo,1026437.0,273.0,True,True,True,496.637810899998
1453.26,2,12,255,255,malla,2,OPA_SUMo,1106882.0,268.0,True,True,True,2098.756297400001
1453.62,2,12,255,255,malla,3,SUMo,1108885.0,286.0,True,True,True,2138.6474445
1453.98,2,12,255,255,malla,4,LPo,875000.0,274.0,True,False,True,-2519.3360500000003
1455.84,2,12,255,120,fino,0,PGAgain,1001399.0,267.0,True,True,True,-2.011485699999982
1456.2,2,12,255,120,fino,1,BPo,1026467.0,241.0,True,True,True,497.235281900002
1456.56,2,12,255,120,fino,2,OPA_SUMo,1006825.0,280.0,True,True,True,106.05110250000091
1456.92,2,12,255,120,fino,3,SUMo,1008813.0,245.0,True,True,True,145.64351409999978
1457.28,2,12,255,120,fino,4,LPo,875044.0,250.0,True,False,True,-2518.4597592000005
1459.14,2,12,255,124,fino,0,PGAgain,1001472.0,294.0,True,True,True,-0.5576396000003985
1459.5,2,12,255,124,fino,1,BPo,1026461.0,251.0,True,True,True,497.1157877000003
1459.86,2,12,255,124,fino,2,OPA_SUMo,1009757.0,280.0,True,True,True,164.44393489999896
1460.22,2,12,255,124,fino,3,SUMo,1011776.0,282.0,True,True,True,204.6537331999991
1460.58,2,12,255,124,fino,4,LPo,875036.0,248.0,True,False,True,-2518.619084800001
1462.44,2,12,255,126,fino,0,PGAgain,1001416.0,285.0,True,True,True,-1.6729187999989314
1462.8,2,12,255,126,fino,1,BPo,1026474.0,259.0,True,True,True,497.3746917999987
1463.16,2,12,255,126,fino,2,OPA_SUMo,1011237.0,261.0,True,True,True,193.91917089999933
1463.52,2,12,255,126,fino,3,SUMo,1013248.0,265.0,True,True,True,233.96964360000095
1463.88,2,12,255,126,fino,4,LPo,875035.0,250.0,True,False,True,-2518.6390005000007
1465.74,2,12,255,128,fino,0,PGAgain,1001530.0,273.0,True,True,True,0.5974709999994566
1466.1,2,12,255,128,fino,1,BPo,1026420.0,279.0,True,True,True,496.29924400000147
1466.46,2,12,255,128,fino,2,OPA_SUMo,1012698.0,285.0,True,True,True,223.0160085999996
1466.82,2,12,255,128,fino,3,SUMo,1014710.0,271.0,True,True,True,263.0863970000007
1467.18,2,12,255,128,fino,4,LPo,875000.0,280.0,True,False,True,-2519.3360500000003
1469.04,2,12,255,130,fino,0,PGAgain,1001464.0,258.0,True,True,True,-0.7169651999988952
1469.4,2,12,255,130,fino,1,BPo,1026466.0,271.0,True,True,True,497.2153661999979
1469.76,2,12,255,130,fino,2,OPA_SUMo,1014203.0,273.0,True,True,True,252.9891370999995
1470.12,2,12,255,130,fino,3,SUMo,1016183.0,252.0,True,True,True,292.4222230999999
1470.48,2,12,255,130,fino,4,LPo,875022.0,261.0,True,False,True,-2518.897904599999
1472.34,2,12,255,132,fino,0,PGAgain,1001471.0,260.0,True,True,True,-0.5775552999999276
1472.7,2,12,255,132,fino,1,BPo,1026481.0,270.0,True,True,True,497.5141016999999
1473.06,2,12,255,132,fino,2,OPA_SUMo,1015694.0,254.0,True,True,True,282.6834457999992
1473.42,2,12,255,132,fino,3,SUMo,1017678.0,250.0,True,True,True,322.19619459999996
1473.78,2,12,255,132,fino,4,LPo,875021.0,257.0,True,False,True,-2518.917820300001
1475.64,2,12,255,136,fino,0,PGAgain,1001444.0,271.0,True,True,True,-1.115279200000797
1476.0,2,12,255,136,fino,1,BPo,1026411.0,260.0,True,True,True,496.1200027000012
1476.36,2,12,255,136,fino,2,OPA_SUMo,1018624.0,249.0,True,True,True,341.0364468000005
1476.72,2,12,255,136,fino,3,SUMo,1020628.0,258.0,True,True,True,380.9475096000009
1477.08,2,12,255,136,fino,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003
1567.44,2,12,192,0,referencia,0,PGAgain,1001546.0,292.0,True,True,True,0.9161222000009782
1567.8,2,12,192,0,referencia,1,BPo,1020790.0,280.0,True,True,True,384.17385299999927
1568.16,2,12,192,0,referencia,2,OPA_SUMo,940221.0,258.0,True,True,True,-1220.4141803
1568.52,2,12,192,0,referencia,3,SUMo,942215.0,264.0,True,True,True,-1180.7022744999995
1568.88,2,12,192,0,referencia,4,LPo,875000.0,268.0,True,False,True,-2519.3360500000003
1570.74,2,12,192,-255,malla,0,PGAgain,1001545.0,269.0,True,True,True,0.896206499999185
1571.1,2,12,192,-255,malla,1,BPo,1020770.0,269.0,True,True,True,383.77553899999964
1571.46,2,12,192,-255,malla,2,OPA_SUMo,875000.0,261.0,True,False,True,-2519.3360500000003
1571.82,2,12,192,-255,malla,3,SUMo,875000.0,301.0,True,False,False,-2519.3360500000003
1572.18,2,12,192,-255,malla,4,LPo,875007.0,252.0,True,False,True,-2519.1966401000013
1574.04,2,12,192,-128,malla,0,PGAgain,1001516.0,265.0,True,True,True,0.3186511999992574
1574.4,2,12,192,-128,malla,1,BPo,1020860.0,250.0,True,True,True,385.5679520000003
1574.76,2,12,192,-128,malla,2,OPA_SUMo,875000.0,264.0,True,False,True,-2519.3360500000003
1575.12,2,12,192,-128,malla,3,SUMo,875000.0,255.0,True,False,True,-2519.3360500000003
1575.48,2,12,192,-128,malla,4,LPo,875000.0,249.0,True,False,True,-2519.3360500000003
1577.34,2,12,192,-64,malla,0,PGAgain,1001470.0,268.0,True,True,True,-0.5974709999994566
1577.7,2,12,192,-64,malla,1,BPo,1020780.0,255.0,True,True,True,383.9746959999995
1578.06,2,12,192,-64,malla,2,OPA_SUMo,892705.0,264.0,True,True,True,-2166.728581499999
1578.42,2,12,192,-64,malla,3,SUMo,894796.0,245.0,True,True,True,-2125.084852799999
1578.78,2,12,192,-64,malla,4,LPo,875000.0,265.0,True,False,True,-2519.3360500000003
1580.64,2,12,192,0,malla,0,PGAgain,1001595.0,254.0,True,True,True,1.8919915000005434
1581.0,2,12,192,0,malla,1,BPo,1020876.0,266.0,True,True,True,385.88660319999957
1581.36,2,12,192,0,malla,2,OPA_SUMo,940168.0,247.0,True,True,True,-1221.4697124
1581.72,2,12,192,0,malla,3,SUMo,942164.0,259.0,True,True,True,-1181.7179752000004
1582.08,2,12,192,0,malla,4,LPo,875068.0,256.0,True,False,True,-2517.9817824000006
1583.94,2,12,192,64,malla,0,PGAgain,1001498.0,255.0,True,True,True,-0.03983139999905812
1584.3,2,12,192,64,malla,1,BPo,1020827.0,269.0,True,True,True,384.91073389999997
1584.66,2,12,192,64,malla,2,OPA_SUMo,987648.0,287.0,True,True,True,-275.8722763999995
1585.02,2,12,192,64,malla,3,SUMo,989698.0,276.0,True,True,True,-235.04509140000042
1585.38,2,12,192,64,malla,4,LPo,875010.0,270.0,True,False,True,-2519.1368930000003
1587.24,2,12,192,128,malla,0,PGAgain,1001544.0,255.0,True,True,True,0.8762907999996559
1587.6,2,12,192,128,malla,1,BPo,1020849.0,254.0,True,True,True,385.34887930000093
1587.96,2,12,192,128,malla,2,OPA_SUMo,1035066.0,252.0,True,True,True,668.4903862000007
1588.32,2,12,192,128,malla,3,SUMo,1037070.0,272.0,True,True,True,708.4014489999988
1588.68,2,12,192,128,malla,4,LPo,875000.0,253.0,True,False,True,-2519.3360500000003
1590.54,2,12,192,255,malla,0,PGAgain,1001500.0,273.0,True,True,True,0.0
1590.9,2,12,192,255,malla,1,BPo,1020752.0,265.0,True,True,True,383.41705639999907
1591.26,2,12,192,255,malla,2,OPA_SUMo,1128000.0,291.0,True,False,True,2519.3360500000003
1591.62,2,12,192,255,malla,3,SUMo,1128000.0,255.0,True,False,True,2519.3360500000003
1591.98,2,12,192,255,malla,4,LPo,875000.0,242.0,True,False,True,-2519.3360500000003
1593.84,2,12,192,56,fino,0,PGAgain,1001548.0,258.0,True,True,True,0.9559536000000363
1594.2,2,12,192,56,fino,1,BPo,1020783.0,264.0,True,True,True,384.0344431000003
1594.56,2,12,192,56,fino,2,OPA_SUMo,981629.0,284.0,True,True,True,-395.7448746999996
1594.92,2,12,192,56,fino,3,SUMo,983666.0,263.0,True,True,True,-355.17659379999895
1595.28,2,12,192,56,fino,4,LPo,875008.0,255.0,True,False,True,-2519.1767243999993
1597.14,2,12,192,60,fino,0,PGAgain,1001555.0,265.0,True,True,True,1.0953634999990038
1597.5,2,12,192,60,fino,1,BPo,1020801.0,259.0,True,True,True,384.3929257000009
1597.86,2,12,192,60,fino,2,OPA_SUMo,984545.0,274.0,True,True,True,-337.6706935000008
1598.22,2,12,192,60,fino,3,SUMo,986658.0,251.0,True,True,True,-295.5888193999997
1598.58,2,12,192,60,fino,4,LPo,875012.0,259.0,True,False,True,-2519.0970616000013
1600.44,2,12,192,62,fino,0,PGAgain,1001553.0,252.0,True,True,True,1.0555320999999458
1600.8,2,12,192,62,fino,1,BPo,1020762.0,271.0,True,True,True,383.6162133999989
1601.16,2,12,192,62,fino,2,OPA_SUMo,986196.0,278.0,True,True,True,-304.7898727999995
1601.52,2,12,192,62,fino,3,SUMo,988104.0,252.0,True,True,True,-266.79071719999916
1601.88,2,12,192,62,fino,4,LPo,875000.0,260.0,True,False,True,-2519.3360500000003
1603.74,2,12,192,64,fino,0,PGAgain,1001520.0,248.0,True,True,True,0.39831399999963774
1604.1,2,12,192,64,fino,1,BPo,1020820.0,252.0,True,True,True,384.771324000001
1604.46,2,12,192,64,fino,2,OPA_SUMo,987563.0,246.0,True,True,True,-277.56511090000026
1604.82,2,12,192,64,fino,3,SUMo,989560.0,260.0,True,True,True,-237.7934580000011
1605.18,2,12,192,64,fino,4,LPo,875014.0,253.0,True,False,True,-2519.0572302
1607.04,2,12,192,66,fino,0,PGAgain,1001516.0,247.0,True,True,True,0.3186511999992574
1607.4,2,12,192,66,fino,1,BPo,1020717.0,264.0,True,True,True,382.7200068999997
1607.76,2,12,192,66,fino,2,OPA_SUMo,989096.0,261.0,True,True,True,-247.03434279999993
1608.12,2,12,192,66,fino,3,SUMo,991026.0,290.0,True,True,True,-208.59704180000094
1608.48,2,12,192,66,fino,4,LPo,875000.0,282.0,True,False,True,-2519.3360500000003
1610.34,2,12,192,68,fino,0,PGAgain,1001532.0,245.0,True,True,True,0.6373024000007789
1610.7,2,12,192,68,fino,1,BPo,1020743.0,257.0,True,True,True,383.23781510000106
1611.06,2,12,192,68,fino,2,OPA_SUMo,990531.0,264.0,True,True,True,-218.45531330000102
1611.42,2,12,192,68,fino,3,SUMo,992517.0,252.0,True,True,True,-178.90273309999895
1611.78,2,12,192,68,fino,4,LPo,875011.0,266.0,True,False,True,-2519.1169773000006
1613.64,2,12,192,72,fino,0,PGAgain,1001512.0,288.0,True,True,True,0.238988399998877
1614.0,2,12,192,72,fino,1,BPo,1020851.0,254.0,True,True,True,385.3887107
1614.36,2,12,192,72,fino,2,OPA_SUMo,993503.0,266.0,True,True,True,-159.26585289999915
1614.72,2,12,192,72,fino,3,SUMo,995480.0,251.0,True,True,True,-119.89251399999965
1615.08,2,12,192,72,fino,4,LPo,875012.0,244.0,True,False,True,-2519.0970616000013
1705.44,2,12,128,0,referencia,0,PGAgain,1001527.0,271.0,True,True,True,0.5377239000008694
1705.8,2,12,128,0,referencia,1,BPo,1015070.0,258.0,True,True,True,270.256049000001
1706.16,2,12,128,0,referencia,2,OPA_SUMo,962923.0,257.0,True,True,True,-768.2879589
1706.52,2,12,128,0,referencia,3,SUMo,964959.0,268.0,True,True,True,-727.7395937000011
1706.88,2,12,128,0,referencia,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003
1708.74,2,12,128,-255,malla,0,PGAgain,1001573.0,251.0,True,True,True,1.4538460999995835
1709.1,2,12,128,-255,malla,1,BPo,1015057.0,265.0,True,True,True,269.99714490000036
1709.46,2,12,128,-255,malla,2,OPA_SUMo,875000.0,247.0,True,False,True,-2519.3360500000003
1709.82,2,12,128,-255,malla,3,SUMo,875000.0,257.0,True,False,True,-2519.3360500000003
1710.18,2,12,128,-255,malla,4,LPo,875033.0,275.0,True,False,True,-2518.6788318999998
1712.04,2,12,128,-128,malla,0,PGAgain,1001528.0,266.0,True,True,True,0.5576396000003985
1712.4,2,12,128,-128,malla,1,BPo,1015000.0,261.0,True,True,True,268.86195000000004
1712.76,2,12,128,-128,malla,2,OPA_SUMo,875000.0,251.0,True,False,True,-2519.3360500000003
1713.12,2,12,128,-128,malla,3,SUMo,875000.0,247.0,True,False,True,-2519.3360500000003
1713.48,2,12,128,-128,malla,4,LPo,875043.0,294.0,True,False,True,-2518.4796749
1715.34,2,12,128,-64,malla,0,PGAgain,1001610.0,272.0,True,True,True,2.1907270000002717
1715.7,2,12,128,-64,malla,1,BPo,1015053.0,273.0,True,True,True,269.9174821
1716.06,2,12,128,-64,malla,2,OPA_SUMo,915555.0,261.0,True,True,True,-1711.654836500001
1716.42,2,12,128,-64,malla,3,SUMo,917531.0,262.0,True,True,True,-1672.301413300001
1716.78,2,12,128,-64,malla,4,LPo,875000.0,262.0,True,False,True,-2519.3360500000003
1718.64,2,12,128,0,malla,0,PGAgain,1001609.0,256.0,True,True,True,2.170811300000743
1719.0,2,12,128,0,malla,1,BPo,1015052.0,312.0,True,True,False,269.8975664000004
1719.36,2,12,128,0,malla,2,OPA_SUMo,962909.0,265.0,True,True,True,-768.5667787000002
1719.72,2,12,128,0,malla,3,SUMo,964964.0,265.0,True,True,True,-727.640015199999
1720.08,2,12,128,0,malla,4,LPo,875078.0,265.0,True,False,True,-2517.7826254000006
1721.94,2,12,128,64,malla,0,PGAgain,1001640.0,260.0,True,True,True,2.7881979999997286
1722.3,2,12,128,64,malla,1,BPo,1015016.0,266.0,True,True,True,269.1806011999993
1722.66,2,12,128,64,malla,2,OPA_SUMo,1010384.0,272.0,True,True,True,176.9310788000003
1723.02,2,12,128,64,malla,3,SUMo,1012469.0,252.0,True,True,True,218.45531330000102
1723.38,2,12,128,64,malla,4,LPo,875000.0,295.0,True,False,True,-2519.3360500000003
1725.24,2,12,128,128,malla,0,PGAgain,1001550.0,307.0,True,True,False,0.9957849999990944
1725.6,2,12,128,128,malla,1,BPo,1015048.0,252.0,True,True,True,269.8179036
1725.96,2,12,128,128,malla,2,OPA_SUMo,1057830.0,255.0,True,True,True,1121.8513809999986
1726.32,2,12,128,128,malla,3,SUMo,1059769.0,259.0,True,True,True,1160.4679233000002
1726.68,2,12,128,128,malla,4,LPo,875025.0,246.0,True,False,True,-2518.8381575000008
1728.54,2,12,128,255,malla,0,PGAgain,1001560.0,276.0,True,True,True,1.1949419999989133
