t_s,pasada,idac0,idac1,idac2,fase,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
1728.32,2,12,128,128,malla,2,OPA_SUMo,1057766.0,259.0,True,True,True,1120.5767762000016
1728.68,2,12,128,128,malla,3,SUMo,1059820.0,246.0,True,True,True,1161.4836239999988
1729.04,2,12,128,128,malla,4,LPo,875004.0,276.0,True,False,True,-2519.2563871999996
1730.9,2,12,128,255,malla,0,PGAgain,1001520.0,270.0,True,True,True,0.39831399999963774
1731.26,2,12,128,255,malla,1,BPo,1015076.0,259.0,True,True,True,270.37554320000044
1731.62,2,12,128,255,malla,2,OPA_SUMo,1128000.0,244.0,True,False,True,2519.3360500000003
1731.98,2,12,128,255,malla,3,SUMo,1128000.0,256.0,True,False,True,2519.3360500000003
1732.34,2,12,128,255,malla,4,LPo,875000.0,303.0,True,False,False,-2519.3360500000003
1734.2,2,12,128,56,fino,0,PGAgain,1001598.0,298.0,True,True,True,1.9517385999991306
1734.56,2,12,128,56,fino,1,BPo,1015021.0,270.0,True,True,True,269.28017969999917
1734.92,2,12,128,56,fino,2,OPA_SUMo,1004415.0,308.0,True,True,False,58.05426549999928
1735.28,2,12,128,56,fino,3,SUMo,1006509.0,250.0,True,True,True,99.75774130000029
1735.64,2,12,128,56,fino,4,LPo,875042.0,283.0,True,False,True,-2518.4995905999995
1737.5,2,12,128,60,fino,0,PGAgain,1001526.0,263.0,True,True,True,0.5178081999990762
1737.86,2,12,128,60,fino,1,BPo,1015076.0,281.0,True,True,True,270.37554320000044
1738.22,2,12,128,60,fino,2,OPA_SUMo,1007400.0,258.0,True,True,True,117.50262999999956
1738.58,2,12,128,60,fino,3,SUMo,1009391.0,251.0,True,True,True,157.15478869999927
1738.94,2,12,128,60,fino,4,LPo,875012.0,269.0,True,False,True,-2519.0970616000013
1740.8,2,12,128,62,fino,0,PGAgain,1001527.0,252.0,True,True,True,0.5377239000008694
1741.16,2,12,128,62,fino,1,BPo,1015058.0,247.0,True,True,True,270.01706059999987
1741.52,2,12,128,62,fino,2,OPA_SUMo,1008893.0,282.0,True,True,True,147.2367701000006
1741.88,2,12,128,62,fino,3,SUMo,1010882.0,283.0,True,True,True,186.84909739999898
1742.24,2,12,128,62,fino,4,LPo,875014.0,256.0,True,False,True,-2519.0572302
1744.1,2,12,128,64,fino,0,PGAgain,1001605.0,291.0,True,True,True,2.0911485000003625
1744.46,2,12,128,64,fino,1,BPo,1014999.0,256.0,True,True,True,268.8420343000005
1744.82,2,12,128,64,fino,2,OPA_SUMo,1010337.0,274.0,True,True,True,175.9950408999998
1745.18,2,12,128,64,fino,3,SUMo,1012346.0,247.0,True,True,True,216.00568220000008
1745.54,2,12,128,64,fino,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003
1747.4,2,12,128,66,fino,0,PGAgain,1001631.0,279.0,True,True,True,2.6089566999994385
1747.76,2,12,128,66,fino,1,BPo,1015061.0,270.0,True,True,True,270.0768077000007
1748.12,2,12,128,66,fino,2,OPA_SUMo,1011823.0,251.0,True,True,True,205.58977109999958
1748.48,2,12,128,66,fino,3,SUMo,1013812.0,256.0,True,True,True,245.20209840000024
1748.84,2,12,128,66,fino,4,LPo,875028.0,258.0,True,False,True,-2518.7784103999998
1750.7,2,12,128,68,fino,0,PGAgain,1001515.0,244.0,True,True,True,0.2987354999997283
1751.06,2,12,128,68,fino,1,BPo,1015036.0,257.0,True,True,True,269.5789151999989
1751.42,2,12,128,68,fino,2,OPA_SUMo,1013298.0,246.0,True,True,True,234.96542860000005
1751.78,2,12,128,68,fino,3,SUMo,1015337.0,262.0,True,True,True,275.5735408999998
1752.14,2,12,128,68,fino,4,LPo,875000.0,266.0,True,False,True,-2519.3360500000003
1754.0,2,12,128,72,fino,0,PGAgain,1001578.0,245.0,True,True,True,1.553424599999493
1754.36,2,12,128,72,fino,1,BPo,1015042.0,257.0,True,True,True,269.6984094000006
1754.72,2,12,128,72,fino,2,OPA_SUMo,1016322.0,275.0,True,True,True,295.19050540000006
1755.08,2,12,128,72,fino,3,SUMo,1018231.0,295.0,True,True,True,333.2095766999999
1755.44,2,12,128,72,fino,4,LPo,875013.0,269.0,True,False,True,-2519.0771458999993
1845.8,2,12,64,0,referencia,0,PGAgain,1001620.0,255.0,True,True,True,2.3898840000000905
1846.16,2,12,64,0,referencia,1,BPo,1009231.0,275.0,True,True,True,153.9682766999999
1846.52,2,12,64,0,referencia,2,OPA_SUMo,985791.0,251.0,True,True,True,-312.8557312999989
1846.88,2,12,64,0,referencia,3,SUMo,987825.0,267.0,True,True,True,-272.3471974999991
1847.24,2,12,64,0,referencia,4,LPo,875024.0,255.0,True,False,True,-2518.8580732
1849.1,2,12,64,-255,malla,0,PGAgain,1001557.0,258.0,True,True,True,1.135194900000326
1849.46,2,12,64,-255,malla,1,BPo,1009252.0,261.0,True,True,True,154.38650639999906
1849.82,2,12,64,-255,malla,2,OPA_SUMo,875000.0,262.0,True,False,True,-2519.3360500000003
1850.18,2,12,64,-255,malla,3,SUMo,875000.0,285.0,True,False,True,-2519.3360500000003
1850.54,2,12,64,-255,malla,4,LPo,875000.0,252.0,True,False,True,-2519.3360500000003
1852.4,2,12,64,-128,malla,0,PGAgain,1001620.0,250.0,True,True,True,2.3898840000000905
1852.76,2,12,64,-128,malla,1,BPo,1009220.0,264.0,True,True,True,153.74920400000056
1853.12,2,12,64,-128,malla,2,OPA_SUMo,890960.0,244.0,True,True,True,-2201.4814779999992
1853.48,2,12,64,-128,malla,3,SUMo,892992.0,248.0,True,True,True,-2161.012775600001
1853.84,2,12,64,-128,malla,4,LPo,875000.0,246.0,True,False,True,-2519.3360500000003
1855.7,2,12,64,-64,malla,0,PGAgain,1001572.0,292.0,True,True,True,1.4339304000000543
1856.06,2,12,64,-64,malla,1,BPo,1009333.0,297.0,True,True,True,155.99967809999941
1856.42,2,12,64,-64,malla,2,OPA_SUMo,938367.0,256.0,True,True,True,-1257.3378881000008
1856.78,2,12,64,-64,malla,3,SUMo,940386.0,249.0,True,True,True,-1217.1280898000007
1857.14,2,12,64,-64,malla,4,LPo,875000.0,278.0,True,False,True,-2519.3360500000003
1859.0,2,12,64,0,malla,0,PGAgain,1001589.0,245.0,True,True,True,1.772497300001105
1859.36,2,12,64,0,malla,1,BPo,1009278.0,242.0,True,True,True,154.90431460000042
1859.72,2,12,64,0,malla,2,OPA_SUMo,985868.0,251.0,True,True,True,-311.32222239999896
1860.08,2,12,64,0,malla,3,SUMo,987897.0,279.0,True,True,True,-270.9132670999991
1860.44,2,12,64,0,malla,4,LPo,875007.0,254.0,True,False,True,-2519.1966401000013
1862.3,2,12,64,64,malla,0,PGAgain,1001601.0,269.0,True,True,True,2.011485699999982
1862.66,2,12,64,64,malla,1,BPo,1009229.0,252.0,True,True,True,153.92844530000085
1863.02,2,12,64,64,malla,2,OPA_SUMo,1033324.0,286.0,True,True,True,633.7972368000014
1863.38,2,12,64,64,malla,3,SUMo,1035303.0,294.0,True,True,True,673.2104071000023
1863.74,2,12,64,64,malla,4,LPo,875000.0,300.0,True,False,False,-2519.3360500000003
1865.6,2,12,64,128,malla,0,PGAgain,1001610.0,245.0,True,True,True,2.1907270000002717
1865.96,2,12,64,128,malla,1,BPo,1009283.0,298.0,True,True,True,155.0038931000003
1866.32,2,12,64,128,malla,2,OPA_SUMo,1080719.0,282.0,True,True,True,1577.701838300001
1866.68,2,12,64,128,malla,3,SUMo,1082747.0,266.0,True,True,True,1618.0908779000015
1867.04,2,12,64,128,malla,4,LPo,875000.0,276.0,True,False,True,-2519.3360500000003
1868.9,2,12,64,255,malla,0,PGAgain,1001568.0,265.0,True,True,True,1.354267599999674
1869.26,2,12,64,255,malla,1,BPo,1009295.0,261.0,True,True,True,155.24288149999919
1869.62,2,12,64,255,malla,2,OPA_SUMo,1128000.0,254.0,True,False,True,2519.3360500000003
1869.98,2,12,64,255,malla,3,SUMo,1128000.0,258.0,True,False,True,2519.3360500000003
1870.34,2,12,64,255,malla,4,LPo,875033.0,284.0,True,False,True,-2518.6788318999998
1872.2,2,12,64,-8,fino,0,PGAgain,1001580.0,274.0,True,True,True,1.5932560000008151
1872.56,2,12,64,-8,fino,1,BPo,1009301.0,255.0,True,True,True,155.36237570000088
1872.92,2,12,64,-8,fino,2,OPA_SUMo,979930.0,277.0,True,True,True,-429.581649000001
1873.28,2,12,64,-8,fino,3,SUMo,982009.0,277.0,True,True,True,-388.17690869999973
1873.64,2,12,64,-8,fino,4,LPo,875001.0,258.0,True,False,True,-2519.3161343000006
1875.5,2,12,64,-4,fino,0,PGAgain,1001600.0,265.0,True,True,True,1.991570000000453
1875.86,2,12,64,-4,fino,1,BPo,1009247.0,267.0,True,True,True,154.28692789999917
1876.22,2,12,64,-4,fino,2,OPA_SUMo,982914.0,265.0,True,True,True,-370.1532002000003
1876.58,2,12,64,-4,fino,3,SUMo,984924.0,263.0,True,True,True,-330.1226432000004
1876.94,2,12,64,-4,fino,4,LPo,875000.0,269.0,True,False,True,-2519.3360500000003
1878.8,2,12,64,-2,fino,0,PGAgain,1001541.0,277.0,True,True,True,0.8165437000010687
1879.16,2,12,64,-2,fino,1,BPo,1009274.0,276.0,True,True,True,154.82465180000003
1879.52,2,12,64,-2,fino,2,OPA_SUMo,984398.0,274.0,True,True,True,-340.5983013999995
1879.88,2,12,64,-2,fino,3,SUMo,986373.0,274.0,True,True,True,-301.26479389999906
1880.24,2,12,64,-2,fino,4,LPo,875031.0,268.0,True,False,True,-2518.718663300001
1882.1,2,12,64,0,fino,0,PGAgain,1001550.0,284.0,True,True,True,0.9957849999990944
1882.46,2,12,64,0,fino,1,BPo,1009273.0,270.0,True,True,True,154.8047361000005
1882.82,2,12,64,0,fino,2,OPA_SUMo,985834.0,253.0,True,True,True,-311.9993562000011
1883.18,2,12,64,0,fino,3,SUMo,987823.0,246.0,True,True,True,-272.3870289000004
1883.54,2,12,64,0,fino,4,LPo,875000.0,252.0,True,False,True,-2519.3360500000003
1885.4,2,12,64,2,fino,0,PGAgain,1001537.0,261.0,True,True,True,0.7368809000006883
1885.76,2,12,64,2,fino,1,BPo,1009256.0,271.0,True,True,True,154.46616919999946
1886.12,2,12,64,2,fino,2,OPA_SUMo,987269.0,264.0,True,True,True,-283.4203266999999
1886.48,2,12,64,2,fino,3,SUMo,989248.0,261.0,True,True,True,-244.00715639999908
1886.84,2,12,64,2,fino,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003
1888.7,2,12,64,4,fino,0,PGAgain,1001542.0,251.0,True,True,True,0.8364594000005978
1889.06,2,12,64,4,fino,1,BPo,1009316.0,252.0,True,True,True,155.66111120000062
1889.42,2,12,64,4,fino,2,OPA_SUMo,988811.0,269.0,True,True,True,-252.7103172999993
1889.78,2,12,64,4,fino,3,SUMo,990813.0,260.0,True,True,True,-212.83908590000024
1890.14,2,12,64,4,fino,4,LPo,875000.0,259.0,True,False,True,-2519.3360500000003
1892.0,2,12,64,8,fino,0,PGAgain,1001568.0,252.0,True,True,True,1.354267599999674
1892.36,2,12,64,8,fino,1,BPo,1009283.0,301.0,True,True,False,155.0038931000003
1892.72,2,12,64,8,fino,2,OPA_SUMo,991722.0,273.0,True,True,True,-194.73571460000042
1893.08,2,12,64,8,fino,3,SUMo,993767.0,255.0,True,True,True,-154.00810809999896
1893.44,2,12,64,8,fino,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
1983.8,2,12,0,0,referencia,0,PGAgain,1001573.0,270.0,True,True,True,1.4538460999995835
1984.16,2,12,0,0,referencia,1,BPo,1003466.0,264.0,True,True,True,39.154266200000166
1984.52,2,12,0,0,referencia,2,OPA_SUMo,1008994.0,264.0,True,True,True,149.24825580000058
1984.88,2,12,0,0,referencia,3,SUMo,1010958.0,260.0,True,True,True,188.3626905999994
1985.24,2,12,0,0,referencia,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
1987.1,2,12,0,-255,malla,0,PGAgain,1001578.0,244.0,True,True,True,1.553424599999493
1987.46,2,12,0,-255,malla,1,BPo,1003490.0,286.0,True,True,True,39.63224300000018
1987.82,2,12,0,-255,malla,2,OPA_SUMo,875000.0,264.0,True,False,True,-2519.3360500000003
1988.18,2,12,0,-255,malla,3,SUMo,875000.0,257.0,True,False,True,-2519.3360500000003
1988.54,2,12,0,-255,malla,4,LPo,875000.0,271.0,True,False,True,-2519.3360500000003
1990.4,2,12,0,-128,malla,0,PGAgain,1001555.0,290.0,True,True,True,1.0953634999990038
1990.76,2,12,0,-128,malla,1,BPo,1003501.0,301.0,True,True,False,39.85131569999953
1991.12,2,12,0,-128,malla,2,OPA_SUMo,914143.0,244.0,True,True,True,-1739.7758048999995
1991.48,2,12,0,-128,malla,3,SUMo,916105.0,247.0,True,True,True,-1700.7012014999998
1991.84,2,12,0,-128,malla,4,LPo,875000.0,249.0,True,False,True,-2519.3360500000003
1993.7,2,12,0,-64,malla,0,PGAgain,1001569.0,266.0,True,True,True,1.3741832999992032
1994.06,2,12,0,-64,malla,1,BPo,1003480.0,266.0,True,True,True,39.433086000000365
1994.42,2,12,0,-64,malla,2,OPA_SUMo,961619.0,247.0,True,True,True,-794.2580316999995
1994.78,2,12,0,-64,malla,3,SUMo,963609.0,264.0,True,True,True,-754.6257886999992
1995.14,2,12,0,-64,malla,4,LPo,875000.0,265.0,True,False,True,-2519.3360500000003
1997.0,2,12,0,0,malla,0,PGAgain,1001537.0,252.0,True,True,True,0.7368809000006883
1997.36,2,12,0,0,malla,1,BPo,1003546.0,251.0,True,True,True,40.74752220000098
1997.72,2,12,0,0,malla,2,OPA_SUMo,1009018.0,283.0,True,True,True,149.7262326000006
1998.08,2,12,0,0,malla,3,SUMo,1010971.0,257.0,True,True,True,188.6215947000001
1998.44,2,12,0,0,malla,4,LPo,875037.0,288.0,True,False,True,-2518.5991690999995
2000.3,2,12,0,64,malla,0,PGAgain,1001600.0,246.0,True,True,True,1.991570000000453
2000.66,2,12,0,64,malla,1,BPo,1003511.0,246.0,True,True,True,40.05047269999935
2001.02,2,12,0,64,malla,2,OPA_SUMo,1056344.0,281.0,True,True,True,1092.2566508000011
2001.38,2,12,0,64,malla,3,SUMo,1058391.0,253.0,True,True,True,1133.0240887000016
2001.74,2,12,0,64,malla,4,LPo,875017.0,267.0,True,False,True,-2518.997483099999
2003.6,2,12,0,128,malla,0,PGAgain,1001515.0,257.0,True,True,True,0.2987354999997283
2003.96,2,12,0,128,malla,1,BPo,1003450.0,266.0,True,True,True,38.83561500000091
2004.32,2,12,0,128,malla,2,OPA_SUMo,1103900.0,260.0,True,True,True,2039.3676800000019
2004.68,2,12,0,128,malla,3,SUMo,1105857.0,263.0,True,True,True,2078.3427048999997
2005.04,2,12,0,128,malla,4,LPo,875017.0,267.0,True,False,True,-2518.997483099999
2006.9,2,12,0,255,malla,0,PGAgain,1001522.0,285.0,True,True,True,0.43814540000096003
2007.26,2,12,0,255,malla,1,BPo,1003549.0,260.0,True,True,True,40.80726929999957
2007.62,2,12,0,255,malla,2,OPA_SUMo,1128000.0,288.0,True,False,True,2519.3360500000003
2007.98,2,12,0,255,malla,3,SUMo,1128000.0,295.0,True,False,True,2519.3360500000003
2008.34,2,12,0,255,malla,4,LPo,875000.0,277.0,True,False,True,-2519.3360500000003
2010.2,2,12,0,-8,fino,0,PGAgain,1001495.0,307.0,True,True,False,-0.09957849999990943
2010.56,2,12,0,-8,fino,1,BPo,1003540.0,281.0,True,True,True,40.628027999999276
2010.92,2,12,0,-8,fino,2,OPA_SUMo,1003109.0,262.0,True,True,True,32.044361300000745
2011.28,2,12,0,-8,fino,3,SUMo,1005055.0,268.0,True,True,True,70.800313499999
2011.64,2,12,0,-8,fino,4,LPo,875008.0,270.0,True,False,True,-2519.1767243999993
2013.5,2,12,0,-4,fino,0,PGAgain,1001550.0,247.0,True,True,True,0.9957849999990944
2013.86,2,12,0,-4,fino,1,BPo,1003498.0,260.0,True,True,True,39.79156860000094
2014.22,2,12,0,-4,fino,2,OPA_SUMo,1006051.0,272.0,True,True,True,90.63635070000089
2014.58,2,12,0,-4,fino,3,SUMo,1008078.0,261.0,True,True,True,131.0054745999995
2014.94,2,12,0,-4,fino,4,LPo,875000.0,304.0,True,False,False,-2519.3360500000003
2016.8,2,12,0,-2,fino,0,PGAgain,1001560.0,292.0,True,True,True,1.1949419999989133
2017.16,2,12,0,-2,fino,1,BPo,1003496.0,246.0,True,True,True,39.751737199999624
2017.52,2,12,0,-2,fino,2,OPA_SUMo,1007459.0,281.0,True,True,True,118.67765629999894
2017.88,2,12,0,-2,fino,3,SUMo,1009507.0,257.0,True,True,True,159.465009899999
2018.24,2,12,0,-2,fino,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
2020.1,2,12,0,0,fino,0,PGAgain,1001590.0,261.0,True,True,True,1.792413000000634
2020.46,2,12,0,0,fino,1,BPo,1003516.0,278.0,True,True,True,40.15005119999926
2020.82,2,12,0,0,fino,2,OPA_SUMo,1009027.0,260.0,True,True,True,149.90547390000089
2021.18,2,12,0,0,fino,3,SUMo,1011017.0,268.0,True,True,True,189.53771690000107
2021.54,2,12,0,0,fino,4,LPo,875005.0,250.0,True,False,True,-2519.2364715000003
2023.4,2,12,0,2,fino,0,PGAgain,1001517.0,255.0,True,True,True,0.3385669000010506
2023.76,2,12,0,2,fino,1,BPo,1003439.0,246.0,True,True,True,38.616542299999296
2024.12,2,12,0,2,fino,2,OPA_SUMo,1010480.0,249.0,True,True,True,178.84298600000037
2024.48,2,12,0,2,fino,3,SUMo,1012513.0,246.0,True,True,True,219.33160410000067
2024.84,2,12,0,2,fino,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003
2026.7,2,12,0,4,fino,0,PGAgain,1001580.0,289.0,True,True,True,1.5932560000008151
2027.06,2,12,0,4,fino,1,BPo,1003516.0,277.0,True,True,True,40.15005119999926
2027.42,2,12,0,4,fino,2,OPA_SUMo,1011995.0,244.0,True,True,True,209.0152715000001
2027.78,2,12,0,4,fino,3,SUMo,1013992.0,287.0,True,True,True,248.78692439999926
2028.14,2,12,0,4,fino,4,LPo,875000.0,254.0,True,False,True,-2519.3360500000003
2030.0,2,12,0,8,fino,0,PGAgain,1001514.0,266.0,True,True,True,0.27881980000019924
2030.36,2,12,0,8,fino,1,BPo,1003461.0,256.0,True,True,True,39.05468770000026
2030.72,2,12,0,8,fino,2,OPA_SUMo,1014998.0,282.0,True,True,True,268.822118600001
2031.08,2,12,0,8,fino,3,SUMo,1017018.0,259.0,True,True,True,309.0518326000006
2031.44,2,12,0,8,fino,4,LPo,875000.0,262.0,True,False,True,-2519.3360500000003
2121.8,2,12,-64,0,referencia,0,PGAgain,1001595.0,270.0,True,True,True,1.8919915000005434
2122.16,2,12,-64,0,referencia,1,BPo,997703.0,266.0,True,True,True,-75.61991290000051
2122.52,2,12,-64,0,referencia,2,OPA_SUMo,1032248.0,266.0,True,True,True,612.367943600001
2122.88,2,12,-64,0,referencia,3,SUMo,1034333.0,267.0,True,True,True,653.8921781000017
2123.24,2,12,-64,0,referencia,4,LPo,875009.0,255.0,True,False,True,-2519.1568087
2125.1,2,12,-64,-255,malla,0,PGAgain,1001517.0,288.0,True,True,True,0.3385669000010506
2125.46,2,12,-64,-255,malla,1,BPo,997738.0,256.0,True,True,True,-74.92286339999887
2125.82,2,12,-64,-255,malla,2,OPA_SUMo,875000.0,269.0,True,False,True,-2519.3360500000003
2126.18,2,12,-64,-255,malla,3,SUMo,875000.0,255.0,True,False,True,-2519.3360500000003
2126.54,2,12,-64,-255,malla,4,LPo,875000.0,271.0,True,False,True,-2519.3360500000003
2128.4,2,12,-64,-128,malla,0,PGAgain,1001582.0,267.0,True,True,True,1.6330873999998734
2128.76,2,12,-64,-128,malla,1,BPo,997712.0,256.0,True,True,True,-75.44067160000021
2129.12,2,12,-64,-128,malla,2,OPA_SUMo,937442.0,276.0,True,True,True,-1275.7599106
2129.48,2,12,-64,-128,malla,3,SUMo,939394.0,245.0,True,True,True,-1236.8844642
2129.84,2,12,-64,-128,malla,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
2131.7,2,12,-64,-64,malla,0,PGAgain,1001530.0,249.0,True,True,True,0.5974709999994566
2132.06,2,12,-64,-64,malla,1,BPo,997738.0,253.0,True,True,True,-74.92286339999887
2132.42,2,12,-64,-64,malla,2,OPA_SUMo,984900.0,262.0,True,True,True,-330.60062000000045
2132.78,2,12,-64,-64,malla,3,SUMo,986883.0,275.0,True,True,True,-291.10778689999927
2133.14,2,12,-64,-64,malla,4,LPo,875059.0,258.0,True,False,True,-2518.161023700001
2135.0,2,12,-64,0,malla,0,PGAgain,1001510.0,252.0,True,True,True,0.19915699999981887
2135.36,2,12,-64,0,malla,1,BPo,997701.0,240.0,True,True,True,-75.65974429999957
2135.72,2,12,-64,0,malla,2,OPA_SUMo,1032331.0,259.0,True,True,True,614.0209466999981
2136.08,2,12,-64,0,malla,3,SUMo,1034401.0,252.0,True,True,True,655.2464457000013
2136.44,2,12,-64,0,malla,4,LPo,875025.0,247.0,True,False,True,-2518.8381575000008
2138.3,2,12,-64,64,malla,0,PGAgain,1001535.0,251.0,True,True,True,0.697049499999366
2138.66,2,12,-64,64,malla,1,BPo,997677.0,266.0,True,True,True,-76.13772109999958
2139.02,2,12,-64,64,malla,2,OPA_SUMo,1079812.0,282.0,True,True,True,1559.6382983999981
2139.38,2,12,-64,64,malla,3,SUMo,1081830.0,261.0,True,True,True,1599.8281809999987
2139.74,2,12,-64,64,malla,4,LPo,875000.0,273.0,True,False,True,-2519.3360500000003
2141.6,2,12,-64,128,malla,0,PGAgain,1001496.0,254.0,True,True,True,-0.07966280000038038
2141.96,2,12,-64,128,malla,1,BPo,997692.0,271.0,True,True,True,-75.83898559999986
2142.32,2,12,-64,128,malla,2,OPA_SUMo,1127207.0,263.0,True,False,True,2503.5428999000023
2142.68,2,12,-64,128,malla,3,SUMo,1128000.0,266.0,True,False,True,2519.3360500000003
2143.04,2,12,-64,128,malla,4,LPo,875036.0,280.0,True,False,True,-2518.619084800001
2144.9,2,12,-64,255,malla,0,PGAgain,1001482.0,267.0,True,True,True,-0.35848260000057963
2145.26,2,12,-64,255,malla,1,BPo,997736.0,274.0,True,True,True,-74.96269480000021
2145.62,2,12,-64,255,malla,2,OPA_SUMo,1128000.0,274.0,True,False,True,2519.3360500000003
2145.98,2,12,-64,255,malla,3,SUMo,1128000.0,258.0,True,False,True,2519.3360500000003
2146.34,2,12,-64,255,malla,4,LPo,875017.0,271.0,True,False,True,-2518.997483099999
2148.2,2,12,-64,-72,fino,0,PGAgain,1001539.0,286.0,True,True,True,0.7767122999997464
2148.56,2,12,-64,-72,fino,1,BPo,997710.0,262.0,True,True,True,-75.48050299999927
2148.92,2,12,-64,-72,fino,2,OPA_SUMo,978993.0,261.0,True,True,True,-448.242659899999
2149.28,2,12,-64,-72,fino,3,SUMo,981085.0,262.0,True,True,True,-406.5790154999993
2149.64,2,12,-64,-72,fino,4,LPo,875000.0,255.0,True,False,True,-2519.3360500000003
2151.5,2,12,-64,-68,fino,0,PGAgain,1001527.0,274.0,True,True,True,0.5377239000008694
2151.86,2,12,-64,-68,fino,1,BPo,997737.0,252.0,True,True,True,-74.94277910000068
2152.22,2,12,-64,-68,fino,2,OPA_SUMo,981906.0,260.0,True,True,True,-390.22822580000104
2152.58,2,12,-64,-68,fino,3,SUMo,983922.0,260.0,True,True,True,-350.0781745999995
2152.94,2,12,-64,-68,fino,4,LPo,875000.0,277.0,True,False,True,-2519.3360500000003
2154.8,2,12,-64,-66,fino,0,PGAgain,1001550.0,260.0,True,True,True,0.9957849999990944
2155.16,2,12,-64,-66,fino,1,BPo,997731.0,254.0,True,True,True,-75.06227330000011
2155.52,2,12,-64,-66,fino,2,OPA_SUMo,983435.0,261.0,True,True,True,-359.7771205000011
2155.88,2,12,-64,-66,fino,3,SUMo,985397.0,265.0,True,True,True,-320.70251709999906
2156.24,2,12,-64,-66,fino,4,LPo,875025.0,257.0,True,False,True,-2518.8381575000008
2158.1,2,12,-64,-64,fino,0,PGAgain,1001479.0,283.0,True,True,True,-0.4182296999991668
2158.46,2,12,-64,-64,fino,1,BPo,997725.0,278.0,True,True,True,-75.18176749999955
2158.82,2,12,-64,-64,fino,2,OPA_SUMo,984976.0,284.0,True,True,True,-329.08702680000005
2159.18,2,12,-64,-64,fino,3,SUMo,986990.0,250.0,True,True,True,-288.97680699999984
2159.54,2,12,-64,-64,fino,4,LPo,875000.0,270.0,True,False,True,-2519.3360500000003
2161.4,2,12,-64,-62,fino,0,PGAgain,1001543.0,274.0,True,True,True,0.8563751000001268
2161.76,2,12,-64,-62,fino,1,BPo,997792.0,255.0,True,True,True,-73.84741559999941
2162.12,2,12,-64,-62,fino,2,OPA_SUMo,986464.0,262.0,True,True,True,-299.4524651999989
2162.48,2,12,-64,-62,fino,3,SUMo,988445.0,249.0,True,True,True,-259.999463499999
2162.84,2,12,-64,-62,fino,4,LPo,875005.0,283.0,True,False,True,-2519.2364715000003
2164.7,2,12,-64,-60,fino,0,PGAgain,1001519.0,275.0,True,True,True,0.3783983000001087
2165.06,2,12,-64,-60,fino,1,BPo,997770.0,258.0,True,True,True,-74.28556100000037
2165.42,2,12,-64,-60,fino,2,OPA_SUMo,987920.0,240.0,True,True,True,-270.4552060000008
2165.78,2,12,-64,-60,fino,3,SUMo,989977.0,324.0,True,True,False,-229.4886111000005
2166.14,2,12,-64,-60,fino,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003
2168.0,2,12,-64,-56,fino,0,PGAgain,1001531.0,241.0,True,True,True,0.6173866999989857
2168.36,2,12,-64,-56,fino,1,BPo,997774.0,245.0,True,True,True,-74.2058982
2168.72,2,12,-64,-56,fino,2,OPA_SUMo,990957.0,249.0,True,True,True,-209.97122510000014
2169.08,2,12,-64,-56,fino,3,SUMo,992904.0,254.0,True,True,True,-171.19535720000007
2169.44,2,12,-64,-56,fino,4,LPo,875000.0,258.0,True,False,True,-2519.3360500000003
2259.8,2,12,-128,0,referencia,0,PGAgain,1001531.0,257.0,True,True,True,0.6173866999989857
2260.16,2,12,-128,0,referencia,1,BPo,991962.0,249.0,True,True,True,-189.95594660000023
2260.52,2,12,-128,0,referencia,2,OPA_SUMo,1055748.0,308.0,True,True,False,1080.386893600001
2260.88,2,12,-128,0,referencia,3,SUMo,1057730.0,247.0,True,True,True,1119.8598110000005
2261.24,2,12,-128,0,referencia,4,LPo,875011.0,246.0,True,False,True,-2519.1169773000006
2263.1,2,12,-128,-255,malla,0,PGAgain,1001483.0,258.0,True,True,True,-0.3385669000010506
2263.46,2,12,-128,-255,malla,1,BPo,992020.0,246.0,True,True,True,-188.80083600000037
2263.82,2,12,-128,-255,malla,2,OPA_SUMo,875000.0,247.0,True,False,True,-2519.3360500000003
2264.18,2,12,-128,-255,malla,3,SUMo,875000.0,277.0,True,False,True,-2519.3360500000003
2264.54,2,12,-128,-255,malla,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003
2266.4,2,12,-128,-128,malla,0,PGAgain,1001515.0,296.0,True,True,True,0.2987354999997283
2266.76,2,12,-128,-128,malla,1,BPo,991915.0,266.0,True,True,True,-190.89198450000075
2267.12,2,12,-128,-128,malla,2,OPA_SUMo,960884.0,268.0,True,True,True,-808.8960711999997
2267.48,2,12,-128,-128,malla,3,SUMo,962872.0,274.0,True,True,True,-769.3036596000009
2267.84,2,12,-128,-128,malla,4,LPo,875000.0,253.0,True,False,True,-2519.3360500000003
2269.7,2,12,-128,-64,malla,0,PGAgain,1001482.0,249.0,True,True,True,-0.35848260000057963
2270.06,2,12,-128,-64,malla,1,BPo,991919.0,278.0,True,True,True,-190.81232170000035
